species_name,sample 1,sample 2,pair_class,core_diff,core_len,core_len_4D,core_len_1D,core_diff_4D,core_diff_1D,event_count,dedup_event_count,clonal_divergence,clonal_fraction,clonal_n,clonal_m,clonal_nn,clonal_mut_n,clonal_mut_m,clonal_mut_nn
snv_table,GCF_934859035.1,GCF_934871375.1,close_no_recombination,5,1436091,247059,931627,1,3,0,0,4.032258064516129e-06,1.0000445237777211,106768,2681789,6324,0,3,0
snv_table,GCF_934859035.1,GCF_934873145.1,close_no_recombination,4,1442570,248160,935869,1,3,0,0,4.016064257028113e-06,1.0000402965828499,107246,2694025,6336,0,3,0
snv_table,GCF_934859035.1,GCF_934875975.1,close_no_recombination,6,1443483,248309,936434,1,3,0,0,4.016064257028113e-06,1.0000442996427839,107299,2695655,6348,0,3,0
snv_table,GCF_934859035.1,GCF_934882705.1,close_no_recombination,4,1442570,248160,935869,1,3,0,0,4.016064257028113e-06,1.0000402965828499,107246,2694025,6336,0,3,0
snv_table,GCF_934859035.1,GCF_934883215.1,close_no_recombination,4,1435275,246909,931205,1,3,0,0,4.048582995951417e-06,1.0000445508264177,106725,2680590,6300,0,3,0
snv_table,GCF_934864425.1,GCF_934871375.1,close_no_recombination,7,1434153,246719,930387,2,3,0,0,8.097165991902834e-06,1.000044585135316,106628,2678221,6312,0,3,0
snv_table,GCF_934864425.1,GCF_934873145.1,close_no_recombination,6,1442570,248160,935869,2,3,0,0,8.032128514056226e-06,1.0000402965828499,107246,2694025,6336,0,3,0
snv_table,GCF_934864425.1,GCF_934875975.1,close_no_recombination,8,1441545,247969,935194,2,3,0,0,8.064516129032258e-06,1.0000443603837577,107159,2692087,6336,0,3,0
snv_table,GCF_934864425.1,GCF_934882315.1,close_no_recombination,26,1435084,246871,931079,9,12,0,0,2.0242914979757085e-05,1.0000364562868866,106710,2680227,6300,0,12,0
snv_table,GCF_934864425.1,GCF_934882705.1,close_no_recombination,6,1442570,248160,935869,2,3,0,0,8.032128514056226e-06,1.0000402965828499,107246,2694025,6336,0,3,0
snv_table,GCF_934864425.1,GCF_934883215.1,close_no_recombination,6,1435275,246909,931205,2,3,0,0,8.097165991902834e-06,1.0000445508264177,106725,2680590,6300,0,3,0
snv_table,GCF_934871375.1,GCF_934873145.1,close_no_recombination,1,1434156,246720,930389,0,0,0,0,0.0,1.0000405317769132,106628,2678227,6312,0,0,0
snv_table,GCF_934871375.1,GCF_934875975.1,close_no_recombination,3,1435069,246869,930954,0,0,0,0,0.0,1.000044558044955,106681,2679857,6324,0,0,0
snv_table,GCF_934871375.1,GCF_934882705.1,close_no_recombination,2,1434175,246723,930401,0,0,0,0,0.0,1.0000689031829217,106630,2678261,6312,0,0,0
snv_table,GCF_934871375.1,GCF_934883215.1,close_no_recombination,1,1426861,245469,925725,0,0,0,0,0.0,1.0000448121758756,106107,2664792,6276,0,0,0
snv_table,GCF_934873145.1,GCF_934875975.1,close_no_recombination,2,1442722,248149,935974,0,0,0,0,0.0,1.0000443282060374,107285,2694289,6348,0,0,0
snv_table,GCF_934873145.1,GCF_934882705.1,close_no_recombination,0,1443747,248340,936649,0,0,0,0,0.0,1.0000402673753725,107372,2696227,6348,0,0,0
snv_table,GCF_934873145.1,GCF_934883215.1,close_no_recombination,0,1436452,247089,931985,0,0,0,0,0.0,1.0000445183719227,106851,2682792,6312,0,0,0
snv_table,GCF_934875975.1,GCF_934882705.1,close_no_recombination,2,1442722,248149,935974,0,0,0,0,0.0,1.0000443282060374,107285,2694289,6348,0,0,0
snv_table,GCF_934875975.1,GCF_934883215.1,close_no_recombination,2,1436261,247051,931859,0,0,0,0,0.0,1.0000364297250366,106836,2682429,6312,0,0,0
snv_table,GCF_934879485.1,GCF_934882485.1,close_no_recombination,7,1441011,247578,934769,0,6,0,0,0.0,1.0000888608842466,107313,2690313,6681,0,6,0
snv_table,GCF_934882705.1,GCF_934883215.1,close_no_recombination,0,1436452,247089,931985,0,0,0,0,0.0,1.0000445183719227,106851,2682792,6312,0,0,0
