species_name,sample 1,sample 2,pair_class,event_count,dedup_event_count,clonal_divergence,clonal_fraction,stratum,plot_dS,core_dS_thin_denominator,core_dS_naive,core_dN_naive,synonymous_diffs,synonymous_sites,nonsynonymous_diffs,nonsynonymous_sites,dS_region,dN,dS_for_dNdS,dS_method,dNdS,plot_valid
snv_table,GCF_042848495.1,GCF_934841355.1,close_recombination,77,77,0.0001190476190476,0.8411177468584928,full_core,0.0063933130918527375,0.006024313841883821,0.006208813466868279,0.0014602853401805907,1548.0,249323.0,1374.0,940912.0,0.006208813466868279,0.0014602853401805907,0.006024313841883821,poisson_thinned_full_core_4D,0.24239861642466407,True
snv_table,GCF_042848495.1,GCF_934842065.1,close_recombination,72,72,0.0001176470588235,0.8344926929564286,full_core,0.006016358256487284,0.006377503908991296,0.0061969310827392895,0.0014435457309417722,1510.0,243669.0,1328.0,919957.0,0.0061969310827392895,0.0014435457309417722,0.006377503908991296,poisson_thinned_full_core_4D,0.22634964267236207,True
snv_table,GCF_042848495.1,GCF_934842235.1,close_recombination,77,77,0.0001196172248803,0.839071450105517,full_core,0.006351120490402974,0.006077781127524872,0.0062144508089639235,0.0014773031070229945,1546.0,248775.0,1387.0,938873.0,0.0062144508089639235,0.0014773031070229945,0.006077781127524872,poisson_thinned_full_core_4D,0.24306619077357505,True
snv_table,GCF_042848495.1,GCF_934842545.1,close_recombination,74,74,0.0001159420289855,0.8389269915993669,full_core,0.0061198814983158155,0.006257862911407816,0.006188872204861816,0.0014690126451147002,1525.0,246410.0,1367.0,930557.0,0.006188872204861816,0.0014690126451147002,0.006257862911407816,poisson_thinned_full_core_4D,0.23474669642199306,True
snv_table,GCF_042848495.1,GCF_934879485.1,close_recombination,77,77,0.0001285714285714,0.8409702640348629,full_core,0.006512753140220456,0.005935977954370674,0.006224365547295566,0.0014771550333633292,1554.0,249664.0,1392.0,942352.0,0.006224365547295566,0.0014771550333633292,0.005935977954370674,poisson_thinned_full_core_4D,0.2488477963897586,True
snv_table,GCF_042848495.1,GCF_934883255.1,close_recombination,72,72,0.0001176470588235,0.8342188070515161,full_core,0.006400026256517976,0.006088230105559408,0.006244128181038692,0.001471243385381013,1522.0,243749.0,1354.0,920310.0,0.006244128181038692,0.001471243385381013,0.006088230105559408,poisson_thinned_full_core_4D,0.2416537088566284,True
snv_table,GCF_042854075.1,GCF_934836185.1,close_recombination,66,66,0.000147619047619,0.841500317047525,full_core,0.005714881970028975,0.005401847704816714,0.005558364837422845,0.001299087874471116,1385.0,249174.0,1222.0,940660.0,0.005558364837422845,0.001299087874471116,0.005401847704816714,poisson_thinned_full_core_4D,0.24048954088667598,True
snv_table,GCF_042854075.1,GCF_934839055.1,close_recombination,66,66,0.0001421800947867,0.8402836947521272,full_core,0.005440282894710525,0.005640293295251353,0.005540288094980939,0.0012950155677403357,1385.0,249987.0,1222.0,943618.0,0.005540288094980939,0.0012950155677403357,0.005640293295251353,poisson_thinned_full_core_4D,0.22960074945581793,True
snv_table,GCF_042854075.1,GCF_934841355.1,close_recombination,66,66,0.0001421800947867,0.8423854225956181,full_core,0.005443278472996048,0.005635677122998854,0.00553947779799745,0.0012872486970855288,1382.0,249482.0,1212.0,941543.0,0.00553947779799745,0.0012872486970855288,0.005635677122998854,poisson_thinned_full_core_4D,0.22841065394473106,True
snv_table,GCF_042854075.1,GCF_934842065.1,close_recombination,63,63,0.0001553398058252,0.8440376002756041,full_core,0.005290614695605099,0.0057335498794232,0.005512082287514149,0.0012687543178924775,1344.0,243828.0,1168.0,920588.0,0.005512082287514149,0.0012687543178924775,0.0057335498794232,poisson_thinned_full_core_4D,0.2212859998734528,True
snv_table,GCF_042854075.1,GCF_934842235.1,close_recombination,67,67,0.0001516587677725,0.846609944804647,full_core,0.005431158459672042,0.005656117685812304,0.005543638072742173,0.0013038794938605902,1380.0,248934.0,1225.0,939504.0,0.005543638072742173,0.0013038794938605902,0.005656117685812304,poisson_thinned_full_core_4D,0.23052552409424157,True
snv_table,GCF_042854075.1,GCF_934842545.1,close_recombination,64,64,0.0001490384615384,0.8426444524656385,full_core,0.005637367227834805,0.005385916315514116,0.005511641771674461,0.0012951197824714236,1359.0,246569.0,1206.0,931188.0,0.005511641771674461,0.0012951197824714236,0.005385916315514116,poisson_thinned_full_core_4D,0.24046414882846118,True
snv_table,GCF_042854075.1,GCF_934879485.1,close_recombination,66,66,0.000147619047619,0.8402749146395648,full_core,0.005652001617144939,0.005459865584834063,0.0055559336009895,0.0013043713407346687,1388.0,249823.0,1230.0,942983.0,0.0055559336009895,0.0013043713407346687,0.005459865584834063,poisson_thinned_full_core_4D,0.2389017312729891,True
snv_table,GCF_042854075.1,GCF_934882485.1,close_recombination,68,68,0.000170616113744,0.8493921666000492,full_core,0.005515114077268121,0.005603937290811239,0.00555952568403968,0.001291736840698265,1377.0,247683.0,1208.0,935175.0,0.00555952568403968,0.001291736840698265,0.005603937290811239,poisson_thinned_full_core_4D,0.23050522760422795,True
snv_table,GCF_042854075.1,GCF_934883255.1,close_recombination,63,63,0.0001463414634146,0.8398658510585959,full_core,0.005641471374452663,0.0054774751135674106,0.005559473244010037,0.0012954141470517655,1356.0,243908.0,1193.0,920941.0,0.005559473244010037,0.0012954141470517655,0.0054774751135674106,poisson_thinned_full_core_4D,0.23649840851729192,True
snv_table,GCF_934835135.1,GCF_934839395.1,close_recombination,1,1,1.2048192771084337e-05,0.9999597099113618,full_core,3.2232070910556004e-05,4.0290088638195005e-05,3.6261079774375505e-05,2.5637519655431735e-05,9.0,248200.0,24.0,936128.0,3.6261079774375505e-05,2.5637519655431735e-05,4.0290088638195005e-05,poisson_thinned_full_core_4D,0.6363232378478156,True
snv_table,GCF_934835135.1,GCF_934855955.1,close_recombination,1,1,1.2048192771084337e-05,0.9999637387741288,full_core,2.417415058078397e-05,4.029025096797328e-05,3.223220077437862e-05,1.0682322678784694e-05,8.0,248199.0,10.0,936126.0,3.223220077437862e-05,1.0682322678784694e-05,4.029025096797328e-05,poisson_thinned_full_core_4D,0.2651341806551682,True
snv_table,GCF_934835135.1,GCF_934858995.1,close_recombination,1,1,8.064516129032258e-06,0.9999757777365104,full_core,1.6148175659854828e-05,4.8444526979564484e-05,3.2296351319709656e-05,1.177305404795058e-05,8.0,247706.0,11.0,934337.0,3.2296351319709656e-05,1.177305404795058e-05,4.8444526979564484e-05,poisson_thinned_full_core_4D,0.24302134383347052,True
snv_table,GCF_934835135.1,GCF_934859035.1,close_recombination,1,1,8.032128514056226e-06,0.9999596806709136,full_core,3.22554632690912e-05,3.22554632690912e-05,3.22554632690912e-05,1.1760328776027745e-05,8.0,248020.0,11.0,935348.0,3.22554632690912e-05,1.1760328776027745e-05,3.22554632690912e-05,poisson_thinned_full_core_4D,0.36459959287880017,True
snv_table,GCF_934835135.1,GCF_934871375.1,close_recombination,1,1,4.048582995951417e-06,0.9999594452104792,full_core,2.4332873712385434e-05,3.244383161651391e-05,2.8388352664449672e-05,8.603371661354084e-06,7.0,246580.0,8.0,929868.0,2.8388352664449672e-05,8.603371661354084e-06,3.244383161651391e-05,poisson_thinned_full_core_4D,0.2651774230320863,True
snv_table,GCF_934835135.1,GCF_934873145.1,close_recombination,1,1,4.032258064516129e-06,0.9999596546437504,full_core,3.227628499959655e-05,2.420721374969741e-05,2.8241749374646977e-05,8.557174763180188e-06,7.0,247860.0,8.0,934888.0,2.8241749374646977e-05,8.557174763180188e-06,2.420721374969741e-05,poisson_thinned_full_core_4D,0.35349688946697355,True
snv_table,GCF_934835135.1,GCF_934875975.1,close_recombination,1,1,4.016064257028113e-06,0.9999717795417804,full_core,1.6125976125492345e-05,4.0314940313730865e-05,2.8220458219611605e-05,8.550854604474875e-06,7.0,248047.0,8.0,935579.0,2.8220458219611605e-05,8.550854604474875e-06,4.0314940313730865e-05,poisson_thinned_full_core_4D,0.21210138320761796,True
snv_table,GCF_934835135.1,GCF_934882315.1,close_recombination,2,2,0.0,0.9998824049406144,full_core,5.6770028668864476e-05,2.4330012286656206e-05,4.055002047776034e-05,7.525069230636922e-06,10.0,246609.0,7.0,930224.0,4.055002047776034e-05,7.525069230636922e-06,2.4330012286656206e-05,poisson_thinned_full_core_4D,0.3092916329830234,True
snv_table,GCF_934835135.1,GCF_934882705.1,close_recombination,1,1,4.032258064516129e-06,0.9999596546437504,full_core,2.420721374969741e-05,3.227628499959655e-05,2.8241749374646977e-05,8.557174763180188e-06,7.0,247860.0,8.0,934888.0,2.8241749374646977e-05,8.557174763180188e-06,3.227628499959655e-05,poisson_thinned_full_core_4D,0.26512266710023014,True
snv_table,GCF_934835135.1,GCF_934883215.1,close_recombination,1,1,4.048582995951417e-06,0.99996350498157,full_core,1.6220008191104137e-05,4.055002047776034e-05,2.8385014334432238e-05,8.600079120727911e-06,7.0,246609.0,8.0,930224.0,2.8385014334432238e-05,8.600079120727911e-06,4.055002047776034e-05,poisson_thinned_full_core_4D,0.21208569118835896,True
snv_table,GCF_934836185.1,GCF_934842235.1,close_recombination,1,1,0.0,1.0,full_core,1.6117334192924492e-05,8.058667096462246e-06,1.2088000644693368e-05,3.2024765818899948e-06,3.0,248180.0,3.0,936775.0,1.2088000644693368e-05,3.2024765818899948e-06,8.058667096462246e-06,poisson_thinned_full_core_4D,0.3973953190467294,True
snv_table,GCF_934836185.1,GCF_934879485.1,close_recombination,1,1,0.0,1.00000401495168,full_core,2.4089710080339183e-05,0.0,1.2044855040169591e-05,8.508339235993679e-06,3.0,249069.0,8.0,940254.0,1.2044855040169591e-05,8.508339235993679e-06,0.0,poisson_thinned_full_core_4D,,False
snv_table,GCF_934836185.1,GCF_934882485.1,close_recombination,1,1,0.0,1.0,full_core,8.098477486232588e-06,1.6196954972465176e-05,1.2147716229348883e-05,4.289410838697778e-06,3.0,246960.0,4.0,932529.0,1.2147716229348883e-05,4.289410838697778e-06,1.6196954972465176e-05,poisson_thinned_full_core_4D,0.2648282251812008,True
snv_table,GCF_934836185.1,GCF_977051985.1,close_recombination,73,73,0.0001586538461538,0.8426765291149927,full_core,0.0056199875379389355,0.006375751241181082,0.005997869389560009,0.001286373597820832,1492.0,248755.0,1208.0,939074.0,0.005997869389560009,0.001286373597820832,0.006375751241181082,poisson_thinned_full_core_4D,0.20176031798607885,True
snv_table,GCF_934839055.1,GCF_934842235.1,close_recombination,1,1,0.0,0.9999879514685152,full_core,8.032354323213905e-06,1.606470864642781e-05,1.2048531484820859e-05,3.1923961380519785e-06,3.0,248993.0,3.0,939733.0,1.2048531484820859e-05,3.1923961380519785e-06,1.606470864642781e-05,poisson_thinned_full_core_4D,0.19872107290049407,True
snv_table,GCF_934839055.1,GCF_934879485.1,close_recombination,1,1,0.0,0.9999919962222168,full_core,1.600755556622726e-05,8.00377778311363e-06,1.2005666674670444e-05,8.481656297841843e-06,3.0,249882.0,8.0,943212.0,1.2005666674670444e-05,8.481656297841843e-06,8.00377778311363e-06,poisson_thinned_full_core_4D,1.0597066195086575,True
snv_table,GCF_934839055.1,GCF_934882485.1,close_recombination,1,1,0.0,0.9999919270854356,full_core,2.4218743693035496e-05,0.0,1.2109371846517748e-05,4.276227170292195e-06,3.0,247742.0,4.0,935404.0,1.2109371846517748e-05,4.276227170292195e-06,0.0,poisson_thinned_full_core_4D,,False
snv_table,GCF_934839055.1,GCF_977051985.1,close_recombination,74,74,0.0001611374407582,0.8475445569944865,full_core,0.0055936658545967435,0.006362995255802026,0.005978330555199384,0.0012855189632623946,1492.0,249568.0,1211.0,942032.0,0.005978330555199384,0.0012855189632623946,0.006362995255802026,poisson_thinned_full_core_4D,0.20203047646314187,True
snv_table,GCF_934839395.1,GCF_934855955.1,close_recombination,1,1,8.032128514056226e-06,0.9996421089034458,full_core,2.412748965533881e-05,1.6084993103559207e-05,2.0106241379449008e-05,2.345698362382675e-05,5.0,248679.0,22.0,937887.0,2.0106241379449008e-05,2.345698362382675e-05,1.6084993103559207e-05,poisson_thinned_full_core_4D,1.458314807647403,True
snv_table,GCF_934839395.1,GCF_934882315.1,close_recombination,1,1,1.2096774193548388e-05,0.9999554747805108,full_core,3.238197781024971e-05,4.0477472262812135e-05,3.642972503653092e-05,2.6828093091336778e-05,9.0,247051.0,25.0,931859.0,3.642972503653092e-05,2.6828093091336778e-05,4.0477472262812135e-05,poisson_thinned_full_core_4D,0.6627907226307842,True
snv_table,GCF_934841355.1,GCF_977051985.1,close_recombination,74,74,0.0001380952380952,0.8440836254281046,full_core,0.005958331827690183,0.0059824221180986336,0.005970376972894409,0.001276654144817263,1487.0,249063.0,1200.0,939957.0,0.005970376972894409,0.001276654144817263,0.0059824221180986336,poisson_thinned_full_core_4D,0.2134008800473973,True
snv_table,GCF_934842065.1,GCF_934842235.1,close_recombination,1,1,0.0,0.9999876458306738,full_core,8.23611288416319e-06,1.647222576832638e-05,1.2354169326244785e-05,3.272611838782414e-06,3.0,242833.0,3.0,916699.0,1.2354169326244785e-05,3.272611838782414e-06,1.647222576832638e-05,poisson_thinned_full_core_4D,0.19867453766176246,True
snv_table,GCF_934842065.1,GCF_934879485.1,close_recombination,1,1,0.0,0.9999917939291488,full_core,1.6412141702431457e-05,8.206070851215729e-06,1.2309106276823595e-05,8.693970079701971e-06,3.0,243722.0,8.0,920178.0,1.2309106276823595e-05,8.693970079701971e-06,8.206070851215729e-06,poisson_thinned_full_core_4D,1.059455887882562,True
snv_table,GCF_934842065.1,GCF_934882485.1,close_recombination,1,1,0.0,0.9999835006640982,full_core,1.6499335901729956e-05,8.249667950864978e-06,1.2374501926297466e-05,4.368982409384574e-06,3.0,242434.0,4.0,915545.0,1.2374501926297466e-05,4.368982409384574e-06,8.249667950864978e-06,poisson_thinned_full_core_4D,0.5295949407183699,True
snv_table,GCF_934842065.1,GCF_977051985.1,close_recombination,74,74,0.0001414634146341,0.8487395648458556,full_core,0.00629395911391573,0.005718793137448235,0.006006376125681982,0.0012861806311207835,1462.0,243408.0,1182.0,919000.0,0.006006376125681982,0.0012861806311207835,0.005718793137448235,poisson_thinned_full_core_4D,0.22490420622115495,True
snv_table,GCF_934842235.1,GCF_934842545.1,close_recombination,1,1,0.0,0.99998371163071,full_core,1.6288369289908542e-05,8.144184644954271e-06,1.2216276967431406e-05,3.235202453577541e-06,3.0,245574.0,3.0,927299.0,1.2216276967431406e-05,3.235202453577541e-06,8.144184644954271e-06,poisson_thinned_full_core_4D,0.3972408036674255,True
snv_table,GCF_934842235.1,GCF_934883255.1,close_recombination,1,1,0.0,0.9999876498993466,full_core,2.470020130664065e-05,0.0,1.2350100653320324e-05,4.361802820341703e-06,3.0,242913.0,4.0,917052.0,1.2350100653320324e-05,4.361802820341703e-06,0.0,poisson_thinned_full_core_4D,,False
snv_table,GCF_934842235.1,GCF_977051985.1,close_recombination,75,75,0.000170616113744,0.8494054684827878,full_core,0.005536889121381003,0.006462386576263002,0.005999637848822003,0.0012922238404636654,1491.0,248515.0,1212.0,937918.0,0.005999637848822003,0.0012922238404636654,0.006462386576263002,poisson_thinned_full_core_4D,0.1999607769071157,True
snv_table,GCF_934842545.1,GCF_934879485.1,close_recombination,1,1,0.0,0.999987827787538,full_core,2.4344424923822236e-05,0.0,1.2172212461911118e-05,8.594960345001709e-06,3.0,246463.0,8.0,930778.0,1.2172212461911118e-05,8.594960345001709e-06,0.0,poisson_thinned_full_core_4D,,False
snv_table,GCF_934842545.1,GCF_934882485.1,close_recombination,1,1,0.0,0.99998363030685,full_core,2.455453972515285e-05,0.0,1.2277269862576426e-05,4.33344564179955e-06,3.0,244354.0,4.0,923053.0,1.2277269862576426e-05,4.33344564179955e-06,0.0,poisson_thinned_full_core_4D,,False
snv_table,GCF_934842545.1,GCF_977051985.1,close_recombination,72,72,0.000159420289855,0.8436759848709522,full_core,0.0058013642143579704,0.006101995133029181,0.005951679673693576,0.0012822719449225473,1465.0,246149.0,1192.0,929600.0,0.005951679673693576,0.0012822719449225473,0.006101995133029181,poisson_thinned_full_core_4D,0.21013978493391486,True
snv_table,GCF_934855955.1,GCF_934858995.1,close_recombination,1,1,4.016064257028113e-06,0.9996534856921824,full_core,2.4175416824478414e-05,8.05847227482614e-06,1.611694454965228e-05,9.614377981792504e-06,4.0,248186.0,9.0,936098.0,1.611694454965228e-05,9.614377981792504e-06,8.05847227482614e-06,poisson_thinned_full_core_4D,1.193077006894577,True
snv_table,GCF_934855955.1,GCF_934859035.1,close_recombination,1,1,4.016064257028113e-06,0.9996338190261196,full_core,8.047933491877623e-06,2.414380047563287e-05,1.6095866983755246e-05,9.603605833870424e-06,4.0,248511.0,9.0,937148.0,1.6095866983755246e-05,9.603605833870424e-06,2.414380047563287e-05,poisson_thinned_full_core_4D,0.3977669482301621,True
snv_table,GCF_934855955.1,GCF_934864425.1,close_recombination,1,1,8.032128514056226e-06,0.999637330754352,full_core,2.4177949709864603e-05,1.6118633139909736e-05,2.014829142488717e-05,9.616730546689761e-06,5.0,248160.0,9.0,935869.0,2.014829142488717e-05,9.616730546689761e-06,1.6118633139909736e-05,poisson_thinned_full_core_4D,0.5966219631166327,True
snv_table,GCF_934855955.1,GCF_934871375.1,close_recombination,1,1,8.097165991902834e-06,0.9996680995053872,full_core,1.6190268029887235e-05,2.4285402044830854e-05,2.0237835037359042e-05,1.2880525611315113e-05,5.0,247062.0,12.0,931639.0,2.0237835037359042e-05,1.2880525611315113e-05,2.4285402044830854e-05,poisson_thinned_full_core_4D,0.5303814030971223,True
snv_table,GCF_934855955.1,GCF_934873145.1,close_recombination,1,1,8.032128514056226e-06,0.9996416189160784,full_core,3.2214030015422467e-05,8.053507503855617e-06,2.013376875963904e-05,1.2811656899557678e-05,5.0,248339.0,12.0,936647.0,2.013376875963904e-05,1.2811656899557678e-05,8.053507503855617e-06,poisson_thinned_full_core_4D,1.590817031389627,True
snv_table,GCF_934855955.1,GCF_934875975.1,close_recombination,1,1,8.032128514056226e-06,0.9996458581500918,full_core,8.04867840700557e-06,3.219471362802228e-05,2.0121696017513924e-05,1.280393336833075e-05,5.0,248488.0,12.0,937212.0,2.0121696017513924e-05,1.280393336833075e-05,3.219471362802228e-05,poisson_thinned_full_core_4D,0.39770297435372143,True
snv_table,GCF_934855955.1,GCF_934882315.1,close_recombination,1,1,1.2096774193548388e-05,0.999959522363894,full_core,4.0477636106051404e-05,2.4286581663630843e-05,3.238210888484113e-05,1.1804386295322137e-05,8.0,247050.0,11.0,931857.0,3.238210888484113e-05,1.1804386295322137e-05,2.4286581663630843e-05,poisson_thinned_full_core_4D,0.48604560570988903,True
snv_table,GCF_934855955.1,GCF_934882705.1,close_recombination,1,1,1.606425702811245e-05,0.999682142440422,full_core,4.8282160948583525e-05,4.0235134123819605e-05,4.425864753620156e-05,2.240193552722955e-05,11.0,248539.0,21.0,937419.0,4.425864753620156e-05,2.240193552722955e-05,4.0235134123819605e-05,poisson_thinned_full_core_4D,0.5567754654002105,True
snv_table,GCF_934855955.1,GCF_934883215.1,close_recombination,1,1,8.097165991902834e-06,0.9996438515832416,full_core,0.0,4.0471410995272936e-05,2.0235705497636468e-05,1.2875771339176787e-05,5.0,247088.0,12.0,931983.0,2.0235705497636468e-05,1.2875771339176787e-05,4.0471410995272936e-05,poisson_thinned_full_core_4D,0.3181448588654514,False
snv_table,GCF_934858995.1,GCF_934882315.1,close_recombination,1,1,8.064516129032258e-06,0.999959522363894,full_core,4.0477636106051404e-05,2.4286581663630843e-05,3.238210888484113e-05,1.2877512322169603e-05,8.0,247050.0,12.0,931857.0,3.238210888484113e-05,1.2877512322169603e-05,2.4286581663630843e-05,poisson_thinned_full_core_4D,0.5302315698653334,True
snv_table,GCF_934859035.1,GCF_934882315.1,close_recombination,1,1,8.097165991902834e-06,0.9999554423160274,full_core,8.101397085927468e-06,5.670977960149228e-05,3.240558834370987e-05,1.2888272638519395e-05,8.0,246871.0,12.0,931079.0,3.240558834370987e-05,1.2888272638519395e-05,5.670977960149228e-05,poisson_thinned_full_core_4D,0.22726719675313725,True
snv_table,GCF_934871375.1,GCF_934882315.1,close_recombination,1,1,4.065040650406504e-06,0.9999551808858702,full_core,3.259571936715411e-05,2.444678952536558e-05,2.8521254446259845e-05,9.723433149776522e-06,7.0,245431.0,9.0,925599.0,2.8521254446259845e-05,9.723433149776522e-06,2.444678952536558e-05,poisson_thinned_full_core_4D,0.3977386535638003,True
snv_table,GCF_934873145.1,GCF_934882315.1,close_recombination,1,1,4.032258064516129e-06,0.9999554747805108,full_core,3.238197781024971e-05,2.428648335768728e-05,2.833423058396849e-05,9.65811351288124e-06,7.0,247051.0,9.0,931859.0,2.833423058396849e-05,9.65811351288124e-06,2.428648335768728e-05,poisson_thinned_full_core_4D,0.39767443357847054,True
snv_table,GCF_934875975.1,GCF_934882315.1,close_recombination,1,1,4.032258064516129e-06,0.9999554747805108,full_core,4.0477472262812135e-05,1.6190988905124854e-05,2.833423058396849e-05,9.65811351288124e-06,7.0,247051.0,9.0,931859.0,2.833423058396849e-05,9.65811351288124e-06,1.6190988905124854e-05,poisson_thinned_full_core_4D,0.5965116503677058,True
snv_table,GCF_934879485.1,GCF_934883255.1,close_recombination,1,1,0.0,0.9999917966218488,full_core,0.0,2.4610134453367896e-05,1.2305067226683948e-05,7.604306644751779e-06,3.0,243802.0,7.0,920531.0,1.2305067226683948e-05,7.604306644751779e-06,2.4610134453367896e-05,poisson_thinned_full_core_4D,0.3089908614339622,False
snv_table,GCF_934879485.1,GCF_977051985.1,close_recombination,75,75,0.0001611374407582,0.8478613013424002,full_core,0.006006319064650126,0.005950185241616013,0.0059782521531330695,0.0012927595902685052,1491.0,249404.0,1217.0,941397.0,0.0059782521531330695,0.0012927595902685052,0.005950185241616013,poisson_thinned_full_core_4D,0.21726375529065112,True
snv_table,GCF_934882315.1,GCF_934882705.1,close_recombination,1,1,4.032258064516129e-06,0.9999554747805108,full_core,2.428648335768728e-05,3.238197781024971e-05,2.833423058396849e-05,9.65811351288124e-06,7.0,247051.0,9.0,931859.0,2.833423058396849e-05,9.65811351288124e-06,3.238197781024971e-05,poisson_thinned_full_core_4D,0.2982558251838529,True
snv_table,GCF_934882315.1,GCF_934883215.1,close_recombination,1,1,4.032258064516129e-06,0.9999554747805108,full_core,2.428648335768728e-05,3.238197781024971e-05,2.833423058396849e-05,9.65811351288124e-06,7.0,247051.0,9.0,931859.0,2.833423058396849e-05,9.65811351288124e-06,3.238197781024971e-05,poisson_thinned_full_core_4D,0.2982558251838529,True
snv_table,GCF_934882485.1,GCF_934883255.1,close_recombination,1,1,0.0,0.9999917239781182,full_core,2.4828065645405568e-05,0.0,1.2414032822702784e-05,5.478113293956655e-06,3.0,241662.0,5.0,912723.0,1.2414032822702784e-05,5.478113293956655e-06,0.0,poisson_thinned_full_core_4D,,False
snv_table,GCF_934882485.1,GCF_977051985.1,close_recombination,75,75,0.0001407766990291,0.8348566714119322,full_core,0.006203895431603468,0.005856089038436651,0.0060299922350200595,0.001299286945326048,1491.0,247264.0,1213.0,933589.0,0.0060299922350200595,0.001299286945326048,0.005856089038436651,poisson_thinned_full_core_4D,0.22186939727147786,True
