species_name,sample 1,sample 2,core_diff,core_len,core_len_4D,core_len_1D,core_diff_4D,core_diff_1D,recomb_len_4D,recomb_len_1D,recomb_diff_4D,recomb_diff_1D,clonal_len_4D,clonal_len_1D,clonal_diff_4D,clonal_diff_1D,clonal_n,clonal_m,clonal_nn,recomb_n,recomb_m,recomb_nn,clonal_mut_n,clonal_mut_m,clonal_mut_nn,recomb_mut_n,recomb_mut_m,recomb_mut_nn
Bacteroides_eggerthii_54457,ERR912148,ERR912193,2606,2396378,353514,1562768,1003,594,73907,321383,972,476,279607,1241385,31,118,172173,3545052,6930,43102,919397,1650,1,117,0,2,474,0
Bacteroides_eggerthii_54457,ERR912155,ERR912185,1865,2406193,354876,1568908,747,425,50451,220369,703,320,304425,1348539,44,105,186696,3851418,7503,29659,630329,1119,3,102,0,0,320,0
Bacteroides_eggerthii_54457,ERR912155,ERR912193,1853,2399125,354019,1564540,735,427,47830,206759,700,322,306189,1357781,35,105,188166,3877617,7560,27392,591841,1044,2,103,0,1,321,0
Bacteroides_eggerthii_54457,SRR341641,ERR912155,4328,2401118,354057,1565701,1717,878,117581,512661,1683,795,236476,1053040,34,83,147264,3006135,5721,68629,1466504,2850,2,81,0,3,792,0
Bacteroides_eggerthii_54457,SRR341706,ERR912155,4428,2401805,354234,1566115,1754,921,120331,525533,1721,827,233903,1040582,33,94,145418,2970670,5658,70538,1503151,2910,2,92,0,3,824,0
Bacteroides_eggerthii_54457,SRR341716,ERR911965,4374,2408137,354767,1570262,1765,862,124960,541902,1751,741,229807,1028360,14,121,144305,2935198,5577,72443,1550290,2973,2,119,0,6,735,0
Bacteroides_eggerthii_54457,SRR341716,SRR413622,1656,2405878,354442,1568779,657,368,48142,207865,644,291,306300,1360914,13,77,188931,3886392,7419,27615,594882,1098,1,76,0,4,287,0
Bacteroides_eggerthii_54457,SRR413562,SRR413603,124,2388383,352230,1557416,52,34,2743,11159,41,15,349487,1546257,11,19,213424,4416944,8403,1289,32131,57,0,19,0,0,15,0
Bacteroides_eggerthii_54457,SRR413585,ERR911967,3798,2391862,352621,1559628,1509,714,105456,459957,1451,608,247165,1099671,58,106,154020,3139044,5949,61172,1316221,2478,2,104,0,0,608,0
Bacteroides_eggerthii_54457,SRR413585,ERR912001,2133,2395751,353104,1562101,819,440,51762,225790,778,332,301342,1336311,41,108,185226,3816348,7359,30406,645866,1098,2,106,0,1,331,0
Bacteroides_eggerthii_54457,SRR413585,ERR912018,2258,2397342,353360,1563176,815,582,50880,221800,741,331,302480,1341376,74,251,185891,3830863,7374,29841,634479,1080,11,240,0,3,328,0
Bacteroides_eggerthii_54457,SRR413585,ERR912020,2024,2397271,353353,1563102,773,431,50448,219921,730,313,302905,1343181,43,118,186120,3836034,7389,29597,629095,1071,2,116,0,1,312,0
Bacteroides_eggerthii_54457,SRR413585,ERR912054,2035,2399072,353635,1564309,777,429,50704,220343,725,308,302931,1343966,52,121,186344,3838156,7398,29510,630442,1077,2,119,0,1,307,0
Bacteroides_eggerthii_54457,SRR413585,ERR912070,2007,2399261,353684,1564416,777,413,50532,220210,732,308,303152,1344206,45,105,186283,3838952,7383,29607,629955,1068,3,101,1,1,307,0
Bacteroides_eggerthii_54457,SRR413585,ERR912165,2041,2374885,350387,1548588,778,436,51067,222419,740,321,299320,1326169,38,115,183534,3787656,7317,29870,636301,1086,5,110,0,1,320,0
Bacteroides_eggerthii_54457,SRR413585,SRR413613,454,2400585,353846,1565345,172,108,15186,67141,159,50,338660,1498204,13,58,206802,4279755,8055,9194,191836,393,1,57,0,0,50,0
Bacteroides_eggerthii_54457,SRR413587,ERR911967,4937,2378636,350623,1551000,1950,992,142340,625403,1926,954,208283,925597,24,38,129187,2642459,5145,84707,1788256,3246,2,36,0,2,949,3
Bacteroides_eggerthii_54457,SRR413587,ERR912005,5335,2387398,351943,1556707,2116,1075,148146,653240,2094,1028,203797,903467,22,47,125636,2579746,5019,88957,1867385,3378,2,45,0,5,1020,3
Bacteroides_eggerthii_54457,SRR413587,SRR413600,41,2389651,352251,1558200,12,18,60,230,4,0,352191,1557970,8,18,214827,4450698,8385,23,667,0,2,16,0,0,0,0
Bacteroides_eggerthii_54457,SRR413600,ERR911967,4929,2381215,351065,1552709,1949,983,142374,625530,1921,946,208691,927179,28,37,129352,2647055,5130,84738,1788627,3225,1,36,0,3,940,3
Bacteroides_eggerthii_54457,SRR413613,ERR912001,2432,2400958,353870,1565588,951,478,62790,275425,915,377,291080,1290163,36,101,178746,3684705,7038,37326,787539,1410,1,100,0,1,376,0
Bacteroides_eggerthii_54457,SRR413613,ERR912018,2565,2402575,354136,1566677,952,619,61123,267704,873,376,293013,1298973,79,243,179901,3709956,7062,36279,765453,1380,10,233,0,3,373,0
Bacteroides_eggerthii_54457,SRR413613,ERR912020,2328,2403065,354215,1566986,909,468,62157,272678,873,359,292058,1294308,36,109,179283,3696600,7041,36921,779709,1404,1,108,0,1,358,0
Bacteroides_eggerthii_54457,SRR413613,ERR912054,2341,2404819,354494,1568131,913,469,62978,275975,876,359,291516,1292156,37,110,179074,3690347,7047,37266,789243,1416,1,109,0,1,358,0
Bacteroides_eggerthii_54457,SRR413613,ERR912070,2309,2405445,354610,1568543,913,449,62697,274800,876,356,291913,1293743,37,93,179253,3694941,7035,37152,785835,1413,2,90,1,1,355,0
Bacteroides_eggerthii_54457,SRR413613,ERR912165,2338,2379792,351103,1551875,908,473,62667,274668,873,367,288436,1277207,35,106,176688,3647961,6972,37149,785439,1416,4,102,0,1,366,0
Bacteroides_eggerthii_54457,SRR413622,ERR911965,3887,2414096,355927,1574167,1577,736,108076,467180,1566,625,247851,1106987,11,111,154832,3160165,5964,62293,1336706,2541,1,110,0,1,624,0
Bacteroides_eggerthii_54457,SRR413622,ERR912053,3870,2410752,355357,1571999,1584,719,109466,472956,1564,626,245891,1099043,20,93,153860,3137350,5919,63039,1353252,2577,0,93,0,1,625,0
Bacteroides_eggerthii_54457,SRR413622,ERR912057,3875,2411499,355533,1572477,1579,720,108235,467847,1566,621,247298,1104630,13,99,154453,3153494,5943,62420,1338568,2553,1,98,0,1,620,0
Bacteroides_eggerthii_54457,SRR413626,ERR912155,4451,2406460,355048,1569179,1765,907,119513,522000,1730,820,235535,1047179,35,87,146158,2989682,5697,70054,1493081,2865,2,85,0,3,817,0
