species_name,sample 1,sample 2,core_diff,core_len,core_len_4D,core_len_1D,core_diff_4D,core_diff_1D,recomb_len_4D,recomb_len_1D,recomb_diff_4D,recomb_diff_1D,clonal_len_4D,clonal_len_1D,clonal_diff_4D,clonal_diff_1D,clonal_n,clonal_m,clonal_nn,recomb_n,recomb_m,recomb_nn,clonal_mut_n,clonal_mut_m,clonal_mut_nn,recomb_mut_n,recomb_mut_m,recomb_mut_nn
Alistipes_putredinis_61533,700013715,ERR912009,2905,1425848,244517,925009,1183,707,40316,151817,1134,581,204201,773192,49,126,88973,2224936,5667,17474,436936,1041,2,124,0,2,576,3
Alistipes_putredinis_61533,700013715,ERR912013,2164,1433550,245702,930071,812,617,26659,100303,761,423,219043,829768,51,194,95529,2387625,6150,11477,288829,603,2,191,1,1,420,2
Alistipes_putredinis_61533,700013715,ERR912033,1574,1433809,245779,930190,631,400,20803,77952,606,293,224976,852238,25,107,98182,2452259,6273,8794,224597,465,1,105,1,1,290,2
Alistipes_putredinis_61533,700013715,ERR912041,2953,1413275,242094,916836,1188,743,45828,173006,1150,583,196266,743830,38,160,85569,2140515,5406,19918,497843,1257,4,156,0,0,581,2
Alistipes_putredinis_61533,700013715,ERR912048,1272,1428239,244772,926519,508,328,17903,67325,482,239,226869,859194,26,89,98946,2472354,6282,7598,193948,429,2,87,0,0,237,2
Alistipes_putredinis_61533,700013715,ERR912063,2805,1431088,245260,928482,1126,693,43759,165430,1085,552,201501,763052,41,141,87915,2195700,5541,18887,476233,1170,1,139,1,0,550,2
Alistipes_putredinis_61533,700013715,ERR912064,2579,1428121,244788,926480,1038,623,39447,148485,1005,502,205341,777995,33,121,89708,2238550,5727,16879,427580,996,2,119,0,1,499,2
Alistipes_putredinis_61533,700013715,ERR912071,2569,1432777,245605,929564,1002,677,38931,146801,965,506,206674,782763,37,171,90071,2252539,5679,16864,422510,1029,3,168,0,2,502,2
Alistipes_putredinis_61533,700013715,ERR912072,1834,1434300,245853,930559,734,452,23446,88048,696,325,222407,842511,38,127,96936,2424402,6195,10093,253532,519,2,124,1,1,322,2
Alistipes_putredinis_61533,700013715,ERR912086,2394,1431948,245463,929028,946,619,37290,140663,914,471,208173,788365,32,148,90812,2268511,5772,16051,404993,945,3,145,0,0,469,2
Alistipes_putredinis_61533,700013715,ERR912096,2753,1431936,245473,929033,1089,654,28962,109291,1034,495,216511,819742,55,159,94396,2358794,6036,12455,314737,681,3,155,1,3,490,2
Alistipes_putredinis_61533,700013715,ERR912100,1355,1436651,246250,932070,547,329,22552,84575,525,237,223698,847495,22,92,97612,2438699,6174,9566,243580,579,1,91,0,0,234,3
Alistipes_putredinis_61533,700013715,ERR912103,1423,1434584,245892,930736,558,380,18768,70849,524,278,227124,859887,34,102,98979,2474430,6252,8083,203993,471,1,101,0,0,275,3
Alistipes_putredinis_61533,700013715,ERR912111,2188,1432169,245468,929141,868,559,31350,118765,841,441,214118,810376,27,118,93326,2331793,6009,13557,341991,747,1,117,0,2,437,2
Alistipes_putredinis_61533,700013715,ERR912124,2020,1434253,245887,930519,818,462,30027,113131,791,370,215860,817388,27,92,94092,2352036,6036,12887,325798,708,1,90,1,1,367,2
Alistipes_putredinis_61533,700013715,ERR912144,2945,1429021,244949,927111,1175,718,48221,181547,1136,563,196728,745564,39,155,86031,2145132,5529,20609,522850,1182,3,152,0,3,558,2
Alistipes_putredinis_61533,700013715,ERR912152,2828,1428505,244920,926797,1110,732,41113,155667,1069,528,203807,771130,41,204,88740,2218989,5661,17892,448062,1047,3,201,0,0,525,3
Alistipes_putredinis_61533,700013715,ERR912159,2788,1427921,244777,926391,1099,756,44348,166591,1065,565,200429,759800,34,191,87596,2186254,5550,18968,479653,1152,2,189,0,1,561,3
Alistipes_putredinis_61533,700013715,ERR912175,2928,1429114,245007,927180,1171,762,45512,171996,1125,605,199495,755184,46,157,87036,2172999,5517,19611,495192,1185,4,153,0,0,601,4
Alistipes_putredinis_61533,700013715,SRR413582,2549,1404351,239955,911096,1009,626,40735,154445,955,464,199220,756651,54,162,87496,2176910,5547,17760,444498,1077,3,159,0,2,458,4
Alistipes_putredinis_61533,700013715,SRR413603,1948,1424719,244020,924264,784,436,30505,115353,745,335,213515,808911,39,101,93220,2327525,5988,13173,332163,723,2,98,1,1,332,2
Alistipes_putredinis_61533,700013715,SRR413629,1875,1435611,246096,931400,763,415,30145,113856,741,334,215951,817544,22,81,94138,2352479,6015,12961,327884,723,1,80,0,0,332,2
Alistipes_putredinis_61533,700013715,SRR413653,2202,1433796,245798,930208,890,500,33775,127001,845,386,212023,803207,45,114,92465,2311270,5886,14525,365662,816,3,110,1,0,384,2
Alistipes_putredinis_61533,700013715,mickey3-11-30-0_,2575,1427931,244696,926365,1046,648,43234,163942,1023,520,201462,762423,23,128,87929,2193742,5598,18697,472028,1101,1,127,0,1,516,3
Alistipes_putredinis_61533,700014386,700023788,2579,1385658,237425,898969,1019,615,41139,156458,980,450,196286,742511,39,165,85486,2136827,5220,18013,450347,1014,3,162,0,2,447,1
Alistipes_putredinis_61533,700014386,700024086,2864,1388186,237973,900682,1151,701,33562,127277,1102,483,204411,773405,49,218,88967,2225848,5400,14568,366414,849,3,215,0,1,481,1
Alistipes_putredinis_61533,700014386,700035157,2708,1388980,238256,901297,1091,611,35341,133955,1065,459,202915,767342,26,152,88287,2208327,5412,15233,385795,837,2,150,0,0,458,1
Alistipes_putredinis_61533,700014386,700037967,2605,1392221,238755,903310,1095,588,27560,104085,1055,424,211195,799225,40,164,91875,2300223,5577,11898,299673,684,2,162,0,1,422,1
Alistipes_putredinis_61533,700014386,700038761,2177,1377313,235585,893448,853,552,25424,96649,817,394,210161,796799,36,158,92053,2292767,5577,11037,278253,657,3,155,0,1,391,2
Alistipes_putredinis_61533,700014386,700097688,3009,1386824,237732,899817,1249,680,39727,150508,1213,521,198005,749309,36,159,86236,2156474,5217,17218,433337,969,4,155,0,3,516,2
Alistipes_putredinis_61533,700014386,700121919,2696,1398074,239730,907192,1079,677,32161,121497,1029,498,207569,785695,50,179,90442,2261102,5541,13759,350018,714,3,175,1,4,493,1
Alistipes_putredinis_61533,700014386,ERR911957,2516,1395200,239327,905303,1022,574,31737,120659,985,410,207590,784644,37,164,90354,2258073,5505,13679,347539,759,1,163,0,0,409,1
Alistipes_putredinis_61533,700014386,ERR911976,2522,1399363,240069,907984,1009,593,39046,148401,976,441,201023,759583,33,152,87424,2186027,5298,16834,427388,981,2,150,0,0,440,1
Alistipes_putredinis_61533,700014386,ERR911977,2552,1400153,240199,908511,1032,592,39884,151449,991,428,200315,757062,41,164,87255,2178687,5244,17089,436220,1038,3,161,0,0,427,1
Alistipes_putredinis_61533,700014386,ERR911990,2779,1394432,239231,904785,1103,689,32827,124480,1061,482,206404,780305,42,207,89798,2245651,5466,14172,358494,774,4,202,1,0,481,1
Alistipes_putredinis_61533,700014386,ERR912170,2501,1399370,240030,907996,999,607,28753,108825,952,433,211277,799171,47,174,91869,2300052,5592,12413,313387,675,3,171,0,0,432,1
Alistipes_putredinis_61533,700014562,700024615,3479,1366764,233991,886655,1398,765,43916,167345,1362,654,190075,719310,36,111,82995,2069856,5079,19159,481799,1077,2,109,0,5,645,4
Alistipes_putredinis_61533,700014562,700113810,853,1382783,237121,897198,342,205,12212,46034,314,129,224909,851164,28,76,97726,2449820,5946,5451,132366,285,3,73,0,1,125,3
Alistipes_putredinis_61533,700014724,700037967,2793,1388608,237874,900859,1168,722,42116,159835,1133,574,195758,741024,35,148,85087,2132702,5283,18610,459866,1029,2,146,0,3,568,3
Alistipes_putredinis_61533,700014724,700038761,2570,1381202,236163,895980,988,699,42544,162847,948,553,193619,733133,40,146,84324,2109822,5253,19108,468356,1077,2,144,0,4,545,4
Alistipes_putredinis_61533,700014954,700024615,2449,1376977,235899,893326,1014,604,42090,160668,979,476,193809,732658,35,128,84235,2108504,5235,18559,462446,999,3,125,0,3,473,0
Alistipes_putredinis_61533,700015250,700015415,2222,1422275,243746,922560,855,615,39020,146727,820,476,204726,775833,35,139,89387,2232337,5775,16831,422405,945,0,137,2,2,471,3
Alistipes_putredinis_61533,700015250,700021261,1896,1435024,246152,931034,748,458,30575,115432,739,354,215577,815602,9,104,93788,2346925,6093,13178,332437,681,1,102,1,0,352,2
Alistipes_putredinis_61533,700015250,700023919,2032,1435597,246313,931409,792,496,28153,104948,771,381,218160,826461,21,115,95002,2378267,6114,11925,302256,663,2,112,1,0,381,0
Alistipes_putredinis_61533,700015250,700024318,2251,1432337,245618,929313,875,595,36412,138513,847,446,209206,790800,28,149,90985,2275595,5820,15862,398744,933,0,148,1,3,439,4
Alistipes_putredinis_61533,700015250,700032133,2721,1435240,246249,931263,1056,750,42239,158948,1032,600,204010,772315,24,150,88721,2222512,5712,18220,457601,1023,1,148,1,2,594,4
Alistipes_putredinis_61533,700015250,700033797,2891,1412259,241751,916243,1129,743,49269,187403,1099,599,192482,728840,30,144,84177,2096970,5373,21414,539586,1209,0,143,1,3,592,4
Alistipes_putredinis_61533,700015250,700034622,2331,1434500,246130,930726,890,645,37205,140861,862,497,208925,789865,28,148,90966,2272785,5844,15899,405778,906,0,147,1,3,490,4
Alistipes_putredinis_61533,700015250,700037008,2610,1433727,245981,930205,990,717,38904,147054,948,561,207077,783151,42,156,90044,2253634,5775,16775,423406,981,3,151,2,3,555,3
Alistipes_putredinis_61533,700015250,700037357,2910,1432227,245765,929282,1184,710,36132,136710,1153,564,209633,792572,31,146,91029,2280786,5901,15676,393599,855,4,140,2,0,563,1
Alistipes_putredinis_61533,700015250,700037632,2989,1410973,241239,915320,1173,770,41988,159925,1154,608,199251,755395,19,162,87188,2173351,5646,18441,460296,1038,2,159,1,1,604,3
Alistipes_putredinis_61533,700015250,700037738,2649,1405658,240150,911850,1039,678,39273,148748,1018,539,200877,763102,21,139,88295,2195305,5706,16998,428295,951,2,135,2,2,536,1
Alistipes_putredinis_61533,700015250,700037852,1961,1412811,241844,916418,792,469,24998,94674,766,389,216846,821744,26,80,94750,2364362,6120,10960,272537,525,2,77,1,2,387,0
Alistipes_putredinis_61533,700015250,700037916,2545,1435301,246245,931259,992,706,40478,153005,957,554,205767,778254,35,152,89587,2239403,5772,17363,440680,972,0,152,0,3,547,4
Alistipes_putredinis_61533,700015250,700095524,1374,1436349,246461,931881,576,334,19482,72944,564,251,226979,858937,12,83,98651,2471830,6330,8357,210013,462,1,81,1,0,251,0
Alistipes_putredinis_61533,700015250,700110812,1691,1340867,227173,869518,649,411,25427,96730,627,305,201746,772788,22,106,89992,2222459,5913,11384,278236,570,2,102,2,0,305,0
Alistipes_putredinis_61533,700015250,700111223,2923,1434473,246058,930786,1152,718,39653,149029,1124,593,206405,781757,28,125,89925,2249487,5859,16936,429281,870,0,125,0,3,588,2
Alistipes_putredinis_61533,700015250,700116668,1932,1440983,247304,934984,749,508,30497,113179,730,401,216807,821805,19,107,94309,2365007,6099,12991,325853,693,2,103,2,0,401,0
Alistipes_putredinis_61533,700015250,700117766,2262,1440549,247237,934700,914,549,32508,121921,890,417,214729,812779,24,132,93319,2339003,6015,13959,351021,783,2,128,2,0,417,0
Alistipes_putredinis_61533,700015250,700122408,2081,1435582,246270,931451,793,597,35339,134163,765,472,210931,797288,28,125,91739,2294221,5904,15237,386433,819,3,121,1,3,465,4
Alistipes_putredinis_61533,700015250,700124429,2658,1431949,245563,929081,1033,654,37264,140429,1014,513,208299,788652,19,141,90566,2269516,5874,16204,404210,873,3,136,2,1,511,1
Alistipes_putredinis_61533,700015250,700124561,1631,1436850,246479,932208,631,434,23132,87648,605,326,223347,844560,26,108,96838,2430647,6195,10240,252143,561,1,107,0,1,325,0
Alistipes_putredinis_61533,700015250,700161342,1982,1436642,246437,932158,765,489,25395,95428,757,368,221042,836730,8,121,96039,2407968,6183,11004,274713,567,3,115,3,0,368,0
Alistipes_putredinis_61533,700015250,ERR911954,2091,1440320,247197,934526,818,533,27282,101796,794,417,219915,832730,24,116,95582,2396473,6135,11699,293023,666,2,112,2,0,417,0
Alistipes_putredinis_61533,700015250,ERR911956,2107,1440128,247111,934396,824,549,27885,107091,809,431,219226,827305,15,118,94713,2381079,6123,12552,308076,645,1,116,1,3,427,1
Alistipes_putredinis_61533,700015250,ERR911960,2327,1436806,246546,932250,894,644,38311,145817,872,518,208235,786433,22,126,90389,2263063,5847,16619,419932,900,0,124,2,2,513,3
Alistipes_putredinis_61533,700015250,ERR911963,2588,1436912,246575,932323,1020,692,39811,150808,991,549,206764,781515,29,143,89929,2248877,5739,17137,434294,993,1,141,1,2,543,4
Alistipes_putredinis_61533,700015250,ERR911966,1857,1426253,244744,925415,714,506,26909,102005,686,373,217835,823410,28,133,94503,2369589,6138,11731,293708,576,2,129,2,1,370,2
Alistipes_putredinis_61533,700015250,ERR911970,2499,1432855,245834,929674,955,633,24974,93507,932,481,220860,836167,23,152,96049,2406251,6201,10758,269226,537,2,149,1,0,481,0
Alistipes_putredinis_61533,700015250,ERR911988,2167,1436408,246425,932012,823,619,35054,133126,788,486,211371,798886,35,133,91760,2298982,5916,15246,383304,828,0,131,2,2,480,4
Alistipes_putredinis_61533,700015250,ERR911995,1935,1433402,245894,930072,764,527,30362,115055,737,419,215532,815017,27,108,93798,2345217,6036,13025,331432,708,3,104,1,0,417,2
Alistipes_putredinis_61533,700015250,ERR911999,1154,1440776,247189,934852,429,332,13807,51133,414,238,233382,883719,15,94,101663,2542954,6540,5705,147436,258,2,91,1,0,238,0
Alistipes_putredinis_61533,700015250,ERR912000,1162,1441277,247297,935143,424,368,14410,53738,416,275,232887,881405,8,93,101275,2536484,6456,6078,154797,339,2,90,1,0,275,0
Alistipes_putredinis_61533,700015250,ERR912007,1976,1424704,244360,924318,773,509,22915,85493,758,405,221445,838825,15,104,96261,2414013,6201,9872,246079,528,3,100,1,1,404,0
Alistipes_putredinis_61533,700015250,ERR912009,2498,1433142,246003,929814,998,659,35947,136115,970,547,210056,793699,28,112,91062,2284179,5856,15751,391691,903,1,110,1,3,543,1
Alistipes_putredinis_61533,700015250,ERR912013,1748,1440948,247208,934971,610,561,23107,85821,582,390,224101,849150,28,171,97631,2443507,6312,9760,247217,486,1,168,2,2,388,0
Alistipes_putredinis_61533,700015250,ERR912033,1353,1440784,247202,934812,520,374,16511,61675,506,280,230691,873137,14,94,100322,2512648,6441,7001,177679,345,1,91,2,1,279,0
Alistipes_putredinis_61533,700015250,ERR912041,2749,1420086,243521,921350,1062,755,41477,157754,1026,608,202044,763596,36,147,87560,2197600,5628,18256,453926,1080,1,144,2,3,602,3
Alistipes_putredinis_61533,700015250,ERR912048,947,1436362,246403,931892,346,280,9924,37443,331,195,236479,894449,15,85,102705,2574084,6558,4293,107832,204,2,82,1,0,195,0
Alistipes_putredinis_61533,700015250,ERR912063,2618,1437647,246612,932836,1002,712,38911,147476,965,566,207701,785360,37,146,90274,2260058,5748,16856,424582,990,0,143,3,1,562,3
Alistipes_putredinis_61533,700015250,ERR912064,2471,1434586,246140,930763,963,644,38572,146630,935,518,207568,784133,28,126,90096,2256474,5829,16810,422147,933,0,124,2,3,512,3
Alistipes_putredinis_61533,700015250,ERR912071,2390,1438071,246759,933083,884,702,37051,140751,861,546,209708,792332,23,156,90962,2280208,5826,16187,405139,927,1,153,2,4,539,3
Alistipes_putredinis_61533,700015250,ERR912072,1553,1441088,247247,935056,600,422,18041,68062,579,297,229206,866994,21,125,99479,2495077,6426,7897,195953,336,2,121,2,1,296,0
Alistipes_putredinis_61533,700015250,ERR912085,3268,1433476,246013,930101,1283,814,47086,179684,1255,679,198927,750417,28,135,85908,2159754,5589,20845,517061,1146,2,133,0,5,671,3
Alistipes_putredinis_61533,700015250,ERR912086,2183,1438968,246913,933664,831,625,36478,138872,808,488,210435,794792,23,137,91256,2287246,5874,15948,399780,888,1,134,2,2,483,3
Alistipes_putredinis_61533,700015250,ERR912096,2398,1436691,246508,932204,903,639,24331,90953,876,485,222177,841251,27,154,96678,2420877,6198,10375,261914,570,3,149,2,3,482,0
Alistipes_putredinis_61533,700015250,ERR912100,1104,1443473,247660,936588,417,307,12555,47316,396,192,235105,889272,21,115,102081,2559228,6507,5438,136222,288,1,113,1,0,191,1
Alistipes_putredinis_61533,700015250,ERR912103,1210,1441201,247253,935118,432,379,13554,51415,416,270,233699,883703,16,109,101457,2543214,6438,5947,147965,333,0,108,1,1,268,1
Alistipes_putredinis_61533,700015250,ERR912111,1901,1438445,246787,933312,724,539,24042,90810,716,455,222745,842502,8,84,96856,2424419,6231,10329,261540,561,2,81,1,1,452,2
Alistipes_putredinis_61533,700015250,ERR912124,1681,1442149,247477,935742,655,414,23191,86801,636,309,224286,848941,19,105,97448,2443087,6288,9956,249940,507,2,101,2,0,309,0
Alistipes_putredinis_61533,700015250,ERR912144,2805,1436358,246429,931960,1072,763,45031,170845,1038,607,201398,761115,34,156,87555,2190102,5688,19465,492011,1059,4,150,2,2,602,3
Alistipes_putredinis_61533,700015250,ERR912152,2696,1435128,246291,931176,1029,755,41047,156539,997,582,205244,774637,32,173,89001,2229129,5781,17951,450700,966,2,168,3,1,578,3
Alistipes_putredinis_61533,700015250,ERR912159,2552,1434556,246147,930800,964,739,39708,149348,933,567,206439,781452,31,172,89998,2248592,5766,16884,430179,981,1,170,1,2,562,3
Alistipes_putredinis_61533,700015250,ERR912175,2813,1435388,246289,931359,1098,763,40020,151905,1057,615,206269,779454,41,148,89685,2242926,5751,17266,437465,984,2,144,2,2,610,3
Alistipes_putredinis_61533,700015250,SRR413582,2563,1407130,240515,912956,981,691,40192,152379,946,553,200323,760577,35,138,87872,2188216,5643,17493,438639,1005,1,137,0,4,542,7
Alistipes_putredinis_61533,700015250,SRR413603,1625,1429468,244928,927436,635,409,20132,75368,622,301,224796,852068,13,108,97991,2451937,6276,8636,216994,474,2,104,2,1,300,0
Alistipes_putredinis_61533,700015250,SRR413629,1540,1440636,247194,934737,607,384,22358,83341,597,294,224836,851396,10,90,97814,2450083,6291,9490,240035,498,1,88,1,0,294,0
Alistipes_putredinis_61533,700015250,SRR413653,1807,1438723,246871,933480,701,456,26480,98399,680,343,220391,835081,21,113,95951,2403178,6114,11240,283324,633,3,108,2,0,343,0
Alistipes_putredinis_61533,700015250,mickey3-11-30-0_,2400,1435124,246142,931118,939,684,35325,134939,909,552,210817,796179,30,132,91597,2291024,5916,15419,388564,834,0,130,2,2,546,4
Alistipes_putredinis_61533,700015415,700021261,2977,1416561,242742,918822,1161,777,49267,186456,1132,610,193475,732366,29,167,84448,2107187,5463,21392,536740,1236,1,163,3,0,605,5
Alistipes_putredinis_61533,700015415,700023919,2645,1420095,243404,921139,1021,680,42059,159403,983,507,201345,761736,38,173,87844,2191685,5679,18213,458958,1038,2,170,1,0,504,3
Alistipes_putredinis_61533,700015415,700024318,891,1422404,243784,922620,339,227,13372,50123,322,148,230412,872497,17,79,100425,2510733,6333,5830,144149,390,1,78,0,2,146,0
Alistipes_putredinis_61533,700015415,700032133,1111,1422970,243906,923031,449,267,13987,51419,434,165,229919,871612,15,102,100209,2508294,6333,6050,147847,360,1,101,0,0,165,0
Alistipes_putredinis_61533,700015415,700033797,1385,1405946,240611,911933,539,314,18142,68415,518,221,222469,843518,21,93,97400,2427052,6102,7800,196977,468,1,92,0,0,221,0
Alistipes_putredinis_61533,700015415,700034622,808,1424280,244127,923859,311,209,8790,33244,290,137,235337,890615,21,72,102495,2562870,6480,3845,95650,237,1,71,0,0,137,0
Alistipes_putredinis_61533,700015415,700037008,1152,1422757,243859,922840,447,302,16382,61631,433,218,227477,861209,14,84,99256,2478125,6246,6975,177435,483,4,80,0,0,218,0
Alistipes_putredinis_61533,700015415,700037852,2879,1399507,239572,907572,1149,701,50522,191321,1122,558,189050,716251,27,143,82915,2060573,5265,21903,550734,1326,1,142,0,3,551,4
Alistipes_putredinis_61533,700015415,700037916,881,1423732,244028,923488,363,204,8050,29820,342,122,235978,893668,21,82,102925,2571533,6546,3377,85921,162,0,82,0,1,120,1
Alistipes_putredinis_61533,700015415,700095524,2363,1418892,243198,920333,928,623,40343,151937,906,475,202855,768396,22,148,88610,2210863,5715,17365,437447,999,0,146,2,1,472,2
Alistipes_putredinis_61533,700015415,700098932,3089,1417128,242906,919235,1255,743,33532,125526,1238,610,209374,793709,17,133,91790,2283586,5751,14075,361669,834,2,131,0,3,603,4
Alistipes_putredinis_61533,700015415,700110812,2454,1330878,225550,862888,925,616,42090,160737,888,450,183460,702151,37,166,81742,2019335,5376,18909,462237,1065,2,163,1,0,446,4
Alistipes_putredinis_61533,700015415,700116668,2795,1421578,243701,922125,1076,726,42601,161478,1045,550,201100,760647,31,176,87433,2188886,5622,18710,464635,1089,1,174,1,1,545,4
Alistipes_putredinis_61533,700015415,700122408,650,1423642,244018,923441,239,182,10904,41045,231,120,233114,882396,8,62,101652,2539122,6414,4670,118198,267,5,57,0,1,119,0
