species_name,sample 1,sample 2,core_diff,core_len,core_len_4D,core_len_1D,core_diff_4D,core_diff_1D,clonal_n,clonal_m,clonal_nn,clonal_mut_n,clonal_mut_m,clonal_mut_nn
Parabacteroides_merdae_56972,700032133,700033922,81,2411427,355374,1568423,22,43,221552,4475509,8208,0,43,0
Parabacteroides_merdae_56972,700032133,700038594,90,2411348,355376,1568370,18,60,221542,4475366,8202,1,58,1
Parabacteroides_merdae_56972,700032133,700095058,83,2408360,354967,1566451,20,50,221171,4470010,8172,1,49,0
Parabacteroides_merdae_56972,700032133,700105312,90,2411436,355393,1568425,21,53,221545,4475525,8205,0,52,1
Parabacteroides_merdae_56972,700032133,700111223,93,2407739,354932,1566067,19,57,221190,4468833,8178,0,57,0
Parabacteroides_merdae_56972,700032133,700117069,119,2411000,355342,1568145,22,72,221498,4474729,8208,2,68,2
Parabacteroides_merdae_56972,700032133,ERR911975,94,2411400,355391,1568392,13,66,221548,4475423,8205,1,65,0
Parabacteroides_merdae_56972,700032133,ERR912052,167,2411305,355368,1568333,44,96,221548,4475246,8205,2,94,0
Parabacteroides_merdae_56972,700033922,700038594,75,2411456,355362,1568444,16,47,221577,4475553,8202,1,45,1
Parabacteroides_merdae_56972,700033922,700095058,83,2408462,354958,1566529,20,45,221194,4470221,8172,1,44,0
Parabacteroides_merdae_56972,700033922,700105312,91,2411528,355373,1568494,21,48,221581,4475696,8205,0,47,1
Parabacteroides_merdae_56972,700033922,700117069,107,2410934,355306,1568110,20,62,221504,4474618,8208,2,58,2
Parabacteroides_merdae_56972,700033922,ERR911975,85,2411563,355384,1568512,11,53,221591,4475740,8205,1,52,0
Parabacteroides_merdae_56972,700033922,ERR912052,148,2411481,355361,1568463,40,83,221592,4475592,8205,2,81,0
Parabacteroides_merdae_56972,700037303,700103477,74,2254814,331760,1466125,8,51,207797,4182871,7707,1,50,0
Parabacteroides_merdae_56972,700037757,700106836,199,2218098,326328,1442308,34,118,204360,4115073,7491,2,115,1
Parabacteroides_merdae_56972,700038594,700095058,92,2408390,354963,1566474,16,62,221181,4470075,8166,2,59,1
Parabacteroides_merdae_56972,700038594,700105312,102,2411470,355382,1568451,17,67,221570,4475584,8199,1,64,2
Parabacteroides_merdae_56972,700038594,700111223,89,2407708,354921,1566046,13,63,221188,4468778,8172,1,61,1
Parabacteroides_merdae_56972,700038594,700117069,116,2410858,355311,1568056,16,79,221493,4474473,8202,3,73,3
Parabacteroides_merdae_56972,700038594,ERR911975,96,2411412,355378,1568402,7,72,221571,4475436,8199,2,69,1
Parabacteroides_merdae_56972,700038594,ERR912052,163,2411324,355352,1568351,38,102,221572,4475282,8199,3,98,1
Parabacteroides_merdae_56972,700095058,700105312,89,2408569,354988,1566601,19,55,221201,4470430,8172,1,53,1
Parabacteroides_merdae_56972,700095058,700111223,97,2404682,354500,1564106,17,61,220826,4463341,8151,1,60,0
Parabacteroides_merdae_56972,700095058,700117069,122,2407865,354900,1566138,20,77,221128,4469114,8172,3,72,2
Parabacteroides_merdae_56972,700095058,ERR911975,95,2409577,355141,1567254,11,68,221312,4472281,8169,2,66,0
Parabacteroides_merdae_56972,700095058,ERR912052,171,2409435,355110,1567168,42,100,221305,4472027,8172,3,97,0
Parabacteroides_merdae_56972,700105312,700111223,105,2407692,354916,1566039,18,64,221189,4468750,8178,0,63,1
Parabacteroides_merdae_56972,700105312,700117069,130,2410932,355325,1568106,21,80,221496,4474617,8205,2,75,3
Parabacteroides_merdae_56972,700105312,ERR911975,102,2411643,355413,1568559,12,71,221591,4475884,8202,1,69,1
Parabacteroides_merdae_56972,700105312,ERR912052,177,2411574,355390,1568519,43,101,221593,4475759,8205,2,98,1
Parabacteroides_merdae_56972,700111223,700117069,119,2407322,354874,1565802,17,76,221144,4468084,8178,2,72,2
Parabacteroides_merdae_56972,700111223,ERR911975,101,2407620,354912,1565984,8,71,221187,4468590,8175,1,70,0
Parabacteroides_merdae_56972,700111223,ERR912052,166,2407548,354890,1565940,39,99,221190,4468452,8178,2,97,0
Parabacteroides_merdae_56972,700113177,ERR912052,176,2411734,355407,1568633,47,98,221626,4476068,8205,5,93,0
Parabacteroides_merdae_56972,700113975,700172555,5,2394801,352899,1557601,1,3,220046,4444651,8106,0,3,0
Parabacteroides_merdae_56972,700113975,ERR911971,122,2389356,352104,1554007,18,85,219506,4434433,8082,1,82,2
Parabacteroides_merdae_56972,700113975,ERR912020,108,2395477,352991,1558037,17,75,220109,4445908,8094,2,71,2
Parabacteroides_merdae_56972,700114653,ERR912065,68,2221738,326972,1444541,13,39,204745,4121288,7590,4,35,0
Parabacteroides_merdae_56972,700117069,ERR911975,125,2410879,355320,1568061,11,86,221497,4474481,8205,3,81,2
Parabacteroides_merdae_56972,700117069,ERR912052,191,2410795,355298,1568011,41,114,221499,4474329,8205,4,108,2
Parabacteroides_merdae_56972,700119165,ERR912077,91,2258576,332871,1468756,23,45,207856,4190855,7557,1,44,0
Parabacteroides_merdae_56972,700172555,ERR911971,121,2388375,351938,1553363,18,83,219438,4432572,8079,1,80,2
Parabacteroides_merdae_56972,700172555,ERR912020,108,2394632,352862,1557472,17,74,220047,4444278,8091,2,70,2
Parabacteroides_merdae_56972,ERR911971,ERR912020,134,2391092,352347,1555137,25,88,219712,4437632,8067,3,85,0
Parabacteroides_merdae_56972,ERR911975,ERR912052,172,2413142,355633,1569542,33,108,221768,4478656,8202,3,105,0
Parabacteroides_merdae_56972,ERR912031,ERR912127,114,2374238,349816,1544218,22,77,218207,4406509,7938,4,73,0
