species_name,sample 1,sample 2,pair_class,event_count,dedup_event_count,clonal_divergence,clonal_fraction,stratum,plot_dS,core_dS_thin_denominator,core_dS_naive,core_dN_naive,synonymous_diffs,synonymous_sites,nonsynonymous_diffs,nonsynonymous_sites,dS_region,dN,dS_for_dNdS,dS_method,dNdS,plot_valid
snv_table,GCF_003436605.1,GCF_021412685.1,close_recombination,13,13,1.6129032258064517e-05,0.8625764172319768,full_core,0.0017386993272141358,0.0016199929474444961,0.0016793461373293159,0.00022229915909334987,481.0,286421.0,296.0,1331539.0,0.0016793461373293159,0.00022229915909334987,0.0016199929474444961,poisson_thinned_full_core_4D,0.1372223005316301,True
snv_table,GCF_003436855.1,GCF_021412685.1,close_recombination,13,13,2.8455284552845528e-05,0.8563381658023131,full_core,0.0016682138943371466,0.0017938534344964297,0.0017310336644167882,0.00023197327427649112,496.0,286534.0,309.0,1332050.0,0.0017310336644167882,0.00023197327427649112,0.0017938534344964297,poisson_thinned_full_core_4D,0.12931562290182902,True
snv_table,GCF_003437875.1,GCF_047308005.1,close_recombination,9,9,7.063197026022304e-05,0.9452448958747892,full_core,0.0007959512145299838,0.0006832501576053843,0.000739600686067684,0.00011825707268261621,210.0,283937.0,156.0,1319160.0,0.000739600686067684,0.00011825707268261621,0.0006832501576053843,poisson_thinned_full_core_4D,0.17308019817672163,True
snv_table,GCF_003459365.1,GCF_028394795.1,close_recombination,29,29,0.0001244444444444,0.7872821492269019,full_core,0.002633168087407137,0.002647211650539975,0.002640189868973556,0.0003558148916464333,752.0,284828.0,471.0,1323722.0,0.002640189868973556,0.0003558148916464333,0.002647211650539975,poisson_thinned_full_core_4D,0.13441119888311712,True
snv_table,GCF_003459365.1,GCF_028396015.1,close_recombination,17,17,3.4883720930232556e-05,0.9005935754189944,full_core,0.001340782122905028,0.0013337988826815643,0.001337290502793296,0.0001975543819139339,383.0,286400.0,263.0,1331279.0,0.001337290502793296,0.0001975543819139339,0.0013337988826815643,poisson_thinned_full_core_4D,0.14811407062866666,True
snv_table,GCF_003459535.1,GCF_019042015.1,close_recombination,16,16,0.0001095890410958,0.7795020102983706,full_core,0.0027438809339070326,0.0027932566833603722,0.0027685688086337024,0.00044552050760496677,785.0,283540.0,587.0,1317560.0,0.0027685688086337024,0.00044552050760496677,0.0027932566833603722,poisson_thinned_full_core_4D,0.15949859182615186,True
snv_table,GCF_003459535.1,GCF_021410705.1,close_recombination,21,21,0.000127358490566,0.7466803831695691,full_core,0.0032694130205782775,0.0032271361280708,0.0032482745743245387,0.0004342185430262835,922.0,283843.0,573.0,1319612.0,0.0032482745743245387,0.0004342185430262835,0.0032271361280708,poisson_thinned_full_core_4D,0.13455228592599278,True
snv_table,GCF_003459535.1,GCF_040928465.1,close_recombination,19,19,7.488986784140969e-05,0.8018964942516508,full_core,0.002567430512705944,0.0023191982808144856,0.0024433143967602148,0.00037387769926346094,689.0,281994.0,490.0,1310589.0,0.0024433143967602148,0.00037387769926346094,0.0023191982808144856,poisson_thinned_full_core_4D,0.16120988979526055,True
snv_table,GCF_003459535.1,GCF_040928505.1,close_recombination,16,16,0.00012,0.8070087966095658,full_core,0.0026282987285872004,0.002307774493393639,0.00246803661099042,0.00038796689246953193,693.0,280790.0,506.0,1304235.0,0.00246803661099042,0.00038796689246953193,0.002307774493393639,poisson_thinned_full_core_4D,0.16811299959339487,True
snv_table,GCF_003459535.1,GCF_047307425.1,close_recombination,25,25,9.178743961352657e-05,0.7309492248893327,full_core,0.0034457176410195105,0.0036777761760269467,0.0035617469085232286,0.0004909228441754916,1013.0,284411.0,649.0,1322000.0,0.0035617469085232286,0.0004909228441754916,0.0036777761760269467,poisson_thinned_full_core_4D,0.13348361093192712,True
snv_table,GCF_003459535.1,GCF_047310325.1,close_recombination,23,23,0.0001141552511415,0.7719753372844297,full_core,0.002769985728246121,0.0028684116170670493,0.002819198672656585,0.0004310582783229867,802.0,284478.0,570.0,1322327.0,0.002819198672656585,0.0004310582783229867,0.0028684116170670493,poisson_thinned_full_core_4D,0.15027769228035123,True
snv_table,GCF_003459715.1,GCF_003475695.1,close_recombination,34,34,6.542056074766355e-05,0.7586459183386329,full_core,0.0028561780679292005,0.0029476320454737315,0.002901905056701466,0.00040341441483717345,825.0,284296.0,533.0,1321222.0,0.002901905056701466,0.00040341441483717345,0.0029476320454737315,poisson_thinned_full_core_4D,0.13686050654003468,True
snv_table,GCF_003459715.1,GCF_021891045.1,close_recombination,2,2,4.225352112676056e-05,0.9974319429757844,full_core,0.00012647066056328628,9.133992151792897e-05,0.00010890529104060762,3.250567337392259e-05,31.0,284651.0,43.0,1322846.0,0.00010890529104060762,3.250567337392259e-05,9.133992151792897e-05,poisson_thinned_full_core_4D,0.3558758627523246,True
snv_table,GCF_003459715.1,GCF_021891195.1,close_recombination,34,34,0.0001076233183856,0.815278252025804,full_core,0.0026362070927922867,0.0025187159688795386,0.0025774615308359126,0.0003847992446240701,702.0,272361.0,487.0,1265595.0,0.0025774615308359126,0.0003847992446240701,0.0025187159688795386,poisson_thinned_full_core_4D,0.15277595782078185,True
snv_table,GCF_003459715.1,GCF_027671015.1,close_recombination,16,16,1.5444015444015444e-05,0.9093081778690024,full_core,0.0007943090916759219,0.0006888698317189412,0.0007415894616974316,0.00013839584842705176,211.0,284524.0,183.0,1322294.0,0.0007415894616974316,0.00013839584842705176,0.0006888698317189412,poisson_thinned_full_core_4D,0.20090275702989016,True
snv_table,GCF_003459715.1,GCF_027686305.1,close_recombination,1,1,2.456140350877193e-05,0.9978536626491634,full_core,4.9179579233571383e-05,9.835915846714277e-05,7.376936885035708e-05,2.948090922147722e-05,21.0,284671.0,39.0,1322890.0,7.376936885035708e-05,2.948090922147722e-05,9.835915846714277e-05,poisson_thinned_full_core_4D,0.2997271396066837,True
snv_table,GCF_003459715.1,GCF_027686505.1,close_recombination,1,1,1.7605633802816902e-05,0.9978348435533873,full_core,7.029728722768588e-05,6.32675585049173e-05,6.678242286630158e-05,2.344543528719524e-05,19.0,284506.0,31.0,1322219.0,6.678242286630158e-05,2.344543528719524e-05,6.32675585049173e-05,poisson_thinned_full_core_4D,0.3705759451010427,True
snv_table,GCF_003459715.1,GCF_030541685.1,close_recombination,16,16,2.2900763358778624e-05,0.9199142565976736,full_core,0.000681730329971536,0.0007098429208981972,0.0006957866254348667,0.000124767667479799,198.0,284570.0,165.0,1322458.0,0.0006957866254348667,0.000124767667479799,0.0007098429208981972,poisson_thinned_full_core_4D,0.17576799571646734,True
snv_table,GCF_003459715.1,GCF_030546205.1,close_recombination,14,14,4.9429657794676805e-05,0.9234202572573276,full_core,0.0006466577634076053,0.0007520910943979756,0.0006993744289027905,0.00012326567837337704,199.0,284540.0,163.0,1322347.0,0.0006993744289027905,0.00012326567837337704,0.0007520910943979756,poisson_thinned_full_core_4D,0.16389727160916218,True
snv_table,GCF_003459715.1,GCF_040921925.1,close_recombination,19,19,6.910569105691057e-05,0.8683029075613591,full_core,0.001536631307623674,0.0013879250520471894,0.0014622781798354317,0.00023321393186494932,413.0,282436.0,306.0,1312100.0,0.0014622781798354317,0.00023321393186494932,0.0013879250520471894,poisson_thinned_full_core_4D,0.168030637908696,True
snv_table,GCF_003459715.1,GCF_040921935.1,close_recombination,21,21,4.838709677419355e-05,0.8706835279132448,full_core,0.0014637476161321876,0.0014426358716687427,0.0014531917439004653,0.0002263933793186998,413.0,284202.0,299.0,1320710.0,0.0014531917439004653,0.0002263933793186998,0.0014426358716687427,poisson_thinned_full_core_4D,0.15693036875398322,True
snv_table,GCF_003459715.1,GCF_047307925.1,close_recombination,14,14,4.9429657794676805e-05,0.9241396280802896,full_core,0.0006890005976025592,0.0007100924526312089,0.000699546525116884,0.00012783429045161055,199.0,284470.0,169.0,1322024.0,0.000699546525116884,0.00012783429045161055,0.0007100924526312089,poisson_thinned_full_core_4D,0.1800248544790577,True
snv_table,GCF_003459715.1,GCF_047638235.1,close_recombination,24,24,6.122448979591836e-05,0.8639300485460836,full_core,0.0016839642915019693,0.001585322031748716,0.0016346431616253425,0.0002782510066696842,464.0,283854.0,367.0,1318953.0,0.0016346431616253425,0.0002782510066696842,0.001585322031748716,poisson_thinned_full_core_4D,0.17551702499381452,True
snv_table,GCF_003460125.1,GCF_003465015.1,close_recombination,17,17,9.871244635193133e-05,0.8100465038334241,full_core,0.0025765637437680676,0.002604493974052816,0.002590528858910442,0.00031245446501937065,742.0,286428.0,416.0,1331394.0,0.002590528858910442,0.00031245446501937065,0.002604493974052816,poisson_thinned_full_core_4D,0.11996743633588243,True
snv_table,GCF_003466785.1,GCF_003475695.1,close_recombination,31,31,8.530805687203791e-05,0.7397492542353802,full_core,0.0026734958068328923,0.0031589463612314967,0.0029162210840321945,0.0003988991292342348,829.0,284272.0,527.0,1321136.0,0.0029162210840321945,0.0003988991292342348,0.0031589463612314967,poisson_thinned_full_core_4D,0.12627600586377993,True
snv_table,GCF_003466785.1,GCF_021891045.1,close_recombination,2,2,4.225352112676056e-05,0.9973715466409911,full_core,0.00013353105299777215,0.00010541925236666221,0.00011947515268221717,2.9488956385833504e-05,34.0,284578.0,39.0,1322529.0,0.00011947515268221717,2.9488956385833504e-05,0.00010541925236666221,poisson_thinned_full_core_4D,0.2797302743455909,True
snv_table,GCF_003466785.1,GCF_021891195.1,close_recombination,33,33,8.67579908675799e-05,0.8062051944999412,full_core,0.002629568691973205,0.0025487718885885535,0.002589170290280879,0.0003809424452869437,705.0,272288.0,482.0,1265283.0,0.002589170290280879,0.0003809424452869437,0.0025487718885885535,poisson_thinned_full_core_4D,0.1494611765739068,True
snv_table,GCF_003466785.1,GCF_027671015.1,close_recombination,15,15,2.3166023166023165e-05,0.9083272115036504,full_core,0.0007873434539773146,0.0007240747835684233,0.000755709118772869,0.00013537919788959713,215.0,284501.0,179.0,1322212.0,0.000755709118772869,0.00013537919788959713,0.0007240747835684233,poisson_thinned_full_core_4D,0.18696852999411784,True
snv_table,GCF_003466785.1,GCF_027686305.1,close_recombination,1,1,2.8169014084507043e-05,0.9978737985204448,full_core,9.840271310337557e-05,7.028765221669683e-05,8.434518266003619e-05,2.344327219680854e-05,24.0,284545.0,31.0,1322341.0,8.434518266003619e-05,2.344327219680854e-05,7.028765221669683e-05,poisson_thinned_full_core_4D,0.3335332943620443,True
snv_table,GCF_003466785.1,GCF_027686505.1,close_recombination,1,1,1.7605633802816902e-05,0.9978664848316562,full_core,7.732674415743725e-05,5.623763211449982e-05,6.678218813596854e-05,2.0420047949297776e-05,19.0,284507.0,27.0,1322230.0,6.678218813596854e-05,2.0420047949297776e-05,5.623763211449982e-05,poisson_thinned_full_core_4D,0.3631029113694289,True
snv_table,GCF_003466785.1,GCF_030541685.1,close_recombination,15,15,1.9157088122605363e-05,0.9146947912969218,full_core,0.0008434577550668967,0.0005482475407934829,0.0006958526479301898,0.00012175238740550956,198.0,284543.0,161.0,1322356.0,0.0006958526479301898,0.00012175238740550956,0.0005482475407934829,poisson_thinned_full_core_4D,0.2220755741636276,True
snv_table,GCF_003466785.1,GCF_030546205.1,close_recombination,15,15,3.435114503816794e-05,0.9201688499295289,full_core,0.0008154284689979017,0.0006115713517484263,0.0007134999103731639,0.00012025002930621783,203.0,284513.0,159.0,1322245.0,0.0007134999103731639,0.00012025002930621783,0.0006115713517484263,poisson_thinned_full_core_4D,0.1966246930344825,True
snv_table,GCF_003466785.1,GCF_040921925.1,close_recombination,20,20,4.098360655737705e-05,0.8657656094529566,full_core,0.0014093035278620724,0.0015296962915487822,0.0014694999097054273,0.00023018327771841116,415.0,282409.0,302.0,1311998.0,0.0014694999097054273,0.00023018327771841116,0.0015296962915487822,poisson_thinned_full_core_4D,0.15047645666013607,True
snv_table,GCF_003466785.1,GCF_040921935.1,close_recombination,20,20,4.4715447154471546e-05,0.8649186950386555,full_core,0.0016116715990386274,0.0013231190420055106,0.001467395320522069,0.0002226233818157587,417.0,284177.0,294.0,1320616.0,0.001467395320522069,0.0002226233818157587,0.0013231190420055106,poisson_thinned_full_core_4D,0.1682565020591938,True
snv_table,GCF_003466785.1,GCF_047307925.1,close_recombination,15,15,3.435114503816794e-05,0.9205303368574272,full_core,0.0007594322540722797,0.0006539555521177964,0.000706693903095038,0.0001248265667247173,201.0,284423.0,165.0,1321834.0,0.000706693903095038,0.0001248265667247173,0.0006539555521177964,poisson_thinned_full_core_4D,0.19087928272873264,True
snv_table,GCF_003466785.1,GCF_047638235.1,close_recombination,25,25,5.714285714285714e-05,0.8652446781144615,full_core,0.0013742991955063941,0.0019169711855268675,0.0016456351905166308,0.00027452506027038446,467.0,283781.0,362.0,1318641.0,0.0016456351905166308,0.00027452506027038446,0.0019169711855268675,poisson_thinned_full_core_4D,0.14320771347167274,True
snv_table,GCF_003466945.1,GCF_019127815.1,close_recombination,27,27,0.0001346153846153,0.7286644482858976,full_core,0.002826156322209872,0.003099655321133408,0.00296290582167164,0.0004375103248665028,845.0,285193.0,580.0,1325683.0,0.00296290582167164,0.0004375103248665028,0.003099655321133408,poisson_thinned_full_core_4D,0.14114805665119065,True
snv_table,GCF_003466945.1,GCF_019127895.1,close_recombination,27,27,0.0001387559808612,0.7299958620592918,full_core,0.0028053835309959814,0.003113975719405539,0.0029596796252007603,0.0004375522422289213,844.0,285166.0,580.0,1325556.0,0.0029596796252007603,0.0004375522422289213,0.003113975719405539,poisson_thinned_full_core_4D,0.14051241295884298,True
snv_table,GCF_003466945.1,GCF_021410225.1,close_recombination,21,21,6.694560669456067e-05,0.8346447309853182,full_core,0.001990754208447387,0.002039822093866865,0.002015288151157126,0.00029405666245688113,575.0,285319.0,390.0,1326275.0,0.002015288151157126,0.00029405666245688113,0.002039822093866865,poisson_thinned_full_core_4D,0.1441579946315032,True
snv_table,GCF_003466945.1,GCF_024790525.1,close_recombination,28,28,0.0001761658031088,0.6872576216491635,full_core,0.0034322189826478332,0.0037719025108274126,0.003602060746737623,0.0005177607153625696,1018.0,282616.0,680.0,1313348.0,0.003602060746737623,0.0005177607153625696,0.0037719025108274126,poisson_thinned_full_core_4D,0.1372677883047917,True
snv_table,GCF_003466945.1,GCF_028199465.1,close_recombination,31,31,0.0001442307692307,0.7506045553199098,full_core,0.0031511228973335834,0.003257340523086401,0.003204231710209992,0.0004625420917113524,905.0,282439.0,607.0,1312313.0,0.003204231710209992,0.0004625420917113524,0.003257340523086401,poisson_thinned_full_core_4D,0.14199991939224202,True
snv_table,GCF_003466945.1,GCF_028199675.1,close_recombination,33,33,0.0001428571428571,0.7529678184102047,full_core,0.0031633140491481343,0.0033119261185712012,0.0032376200838596676,0.00047138344568352884,915.0,282615.0,619.0,1313156.0,0.0032376200838596676,0.00047138344568352884,0.0033119261185712012,poisson_thinned_full_core_4D,0.14232909455325907,True
snv_table,GCF_003467565.1,GCF_028201295.1,close_recombination,42,42,3.664921465968586e-05,0.6704250087811732,full_core,0.004032314717246224,0.003765367053038286,0.003898840885142255,0.0005062602479919603,1110.0,284700.0,670.0,1323430.0,0.003898840885142255,0.0005062602479919603,0.003765367053038286,poisson_thinned_full_core_4D,0.13445176548816334,True
snv_table,GCF_003469525.1,GCF_047308005.1,close_recombination,10,10,8.178438661710037e-05,0.9456894213938812,full_core,0.0007114153996781021,0.0007888962847915588,0.0007501558422348305,0.00012129252345304652,213.0,283941.0,160.0,1319125.0,0.0007501558422348305,0.00012129252345304652,0.0007888962847915588,poisson_thinned_full_core_4D,0.1537496446508102,True
snv_table,GCF_003471775.1,GCF_047948285.1,close_recombination,29,29,6.341463414634146e-05,0.7203600040813598,full_core,0.0025895524226036966,0.002505110495779663,0.00254733145919168,0.00038545596638884556,724.0,284219.0,509.0,1320514.0,0.00254733145919168,0.00038545596638884556,0.002505110495779663,poisson_thinned_full_core_4D,0.153867850155999,True
snv_table,GCF_003475435.1,GCF_027683305.1,close_recombination,17,17,6.140350877192983e-05,0.8053359159883073,full_core,0.00308221962228671,0.0031458434218293255,0.0031140315220580177,0.00039791531935937915,881.0,282913.0,523.0,1314350.0,0.0031140315220580177,0.00039791531935937915,0.0031458434218293255,poisson_thinned_full_core_4D,0.12648923229878656,True
snv_table,GCF_003475695.1,GCF_021891045.1,close_recombination,33,33,0.0001116279069767,0.7580217994576515,full_core,0.002982565357925429,0.0029755310056661707,0.0029790481817958,0.00040564236419873145,847.0,284319.0,536.0,1321361.0,0.0029790481817958,0.00040564236419873145,0.0029755310056661707,poisson_thinned_full_core_4D,0.13632604178087368,True
snv_table,GCF_003475695.1,GCF_021891195.1,close_recombination,8,8,3.4883720930232556e-05,0.9470940265080589,full_core,0.0004846348716819033,0.0006168080185042405,0.0005507214450930719,8.137120754872002e-05,150.0,272370.0,103.0,1265804.0,0.0005507214450930719,8.137120754872002e-05,0.0006168080185042405,poisson_thinned_full_core_4D,0.13192307023836233,True
snv_table,GCF_003475695.1,GCF_027660715.1,close_recombination,33,33,7.87037037037037e-05,0.759982553395053,full_core,0.00286321298927878,0.0029476320454737315,0.002905422517376256,0.00040113012737016815,826.0,284296.0,530.0,1321267.0,0.002905422517376256,0.00040113012737016815,0.0029476320454737315,poisson_thinned_full_core_4D,0.136085549750393,True
snv_table,GCF_003475695.1,GCF_027671015.1,close_recombination,27,27,8.583690987124464e-05,0.8178594296409397,full_core,0.0025119440476776833,0.0025260165633509473,0.0025189803055143153,0.0003519972627481675,716.0,284242.0,465.0,1321033.0,0.0025189803055143153,0.0003519972627481675,0.0025260165633509473,poisson_thinned_full_core_4D,0.139348754816246,True
snv_table,GCF_003475695.1,GCF_027686305.1,close_recombination,32,32,6.666666666666667e-05,0.7446505394310559,full_core,0.002954822868921947,0.0029688934540120513,0.002961858161466999,0.0004041933164288688,842.0,284281.0,534.0,1321150.0,0.002961858161466999,0.0004041933164288688,0.0029688934540120513,poisson_thinned_full_core_4D,0.1361427490375773,True
snv_table,GCF_003475695.1,GCF_027686505.1,close_recombination,33,33,6.19047619047619e-05,0.7448990721747422,full_core,0.0029625668072888996,0.0029625668072888996,0.0029625668072888996,0.00040048815645232603,842.0,284213.0,529.0,1320888.0,0.0029625668072888996,0.00040048815645232603,0.0029625668072888996,poisson_thinned_full_core_4D,0.13518282709000587,True
snv_table,GCF_003475695.1,GCF_030541685.1,close_recombination,25,25,8.974358974358975e-05,0.8214354807506288,full_core,0.0024411262948697654,0.002511475755817021,0.0024763010253433934,0.0003390707946517637,704.0,284295.0,448.0,1321258.0,0.0024763010253433934,0.0003390707946517637,0.002511475755817021,poisson_thinned_full_core_4D,0.13500858762678314,True
snv_table,GCF_003475695.1,GCF_030546205.1,close_recombination,24,24,8.189655172413794e-05,0.8150845162084674,full_core,0.002624311821715653,0.0023217772149226952,0.002473044518319174,0.0003375854465854292,703.0,284265.0,446.0,1321147.0,0.002473044518319174,0.0003375854465854292,0.0023217772149226952,poisson_thinned_full_core_4D,0.14539958632364702,True
snv_table,GCF_003475695.1,GCF_040921925.1,close_recombination,24,24,6.46551724137931e-05,0.8209663931056966,full_core,0.0021757310314524246,0.0021119473855792264,0.0021438392085158255,0.00028907156923912395,605.0,282204.0,379.0,1311094.0,0.0021438392085158255,0.00028907156923912395,0.0021119473855792264,poisson_thinned_full_core_4D,0.13687441799590225,True
snv_table,GCF_003475695.1,GCF_040921935.1,close_recombination,25,25,6.41025641025641e-05,0.823900146119043,full_core,0.002168899529954404,0.002091438832456032,0.002130169181205218,0.0002818476477086241,605.0,284015.0,372.0,1319862.0,0.002130169181205218,0.0002818476477086241,0.002091438832456032,poisson_thinned_full_core_4D,0.13476255835684323,True
snv_table,GCF_003475695.1,GCF_047307925.1,close_recombination,26,26,8.898305084745763e-05,0.8270123839009288,full_core,0.0025612158739093723,0.002385308190261751,0.0024732620320855616,0.00034216891183472937,703.0,284240.0,452.0,1320985.0,0.0024732620320855616,0.00034216891183472937,0.002385308190261751,poisson_thinned_full_core_4D,0.14344851253673077,True
snv_table,GCF_003475695.1,GCF_047638235.1,close_recombination,25,25,9.4017094017094e-05,0.8287107728874047,full_core,0.002327443021726328,0.0020735401466289104,0.002200491584177619,0.00032100292545219293,624.0,283573.0,423.0,1317745.0,0.002200491584177619,0.00032100292545219293,0.0020735401466289104,poisson_thinned_full_core_4D,0.1548091200327461,True
snv_table,GCF_003568805.2,GCF_024022975.1,close_recombination,1,1,3.533568904593639e-06,0.9998620001486151,full_core,4.246149273377706e-05,3.5384577278147545e-05,3.89230350059623e-05,8.373252178758277e-06,11.0,282609.0,11.0,1313707.0,3.89230350059623e-05,8.373252178758277e-06,3.5384577278147545e-05,poisson_thinned_full_core_4D,0.2366356424986698,True
snv_table,GCF_003568805.2,GCF_024759565.1,close_recombination,36,36,0.0001466666666666,0.7963672857127659,full_core,0.002411407375360381,0.0030071668445670638,0.0027092871099637225,0.0004249319879950992,764.0,281993.0,557.0,1310798.0,0.0027092871099637225,0.0004249319879950992,0.0030071668445670638,poisson_thinned_full_core_4D,0.14130642227677123,True
snv_table,GCF_003568805.2,GCF_024789245.1,close_recombination,35,35,0.0001318181818181,0.7821798711703741,full_core,0.0028068230671114947,0.002636281918730037,0.0027215524929207657,0.00043575349806854175,766.0,281457.0,570.0,1308079.0,0.0027215524929207657,0.00043575349806854175,0.002636281918730037,poisson_thinned_full_core_4D,0.16529093302678916,True
snv_table,GCF_004167625.1,GCF_040922025.1,close_recombination,1,1,6.993006993006993e-06,0.9998635834187396,full_core,2.7982888463704446e-05,2.7982888463704446e-05,2.7982888463704446e-05,2.634032756831364e-05,8.0,285889.0,35.0,1328761.0,2.7982888463704446e-05,2.634032756831364e-05,2.7982888463704446e-05,poisson_thinned_full_core_4D,0.9413012385222022,True
snv_table,GCF_007556395.1,GCF_007556405.1,close_recombination,1,1,3.5087719298245615e-06,0.9997788488203516,full_core,2.8082689479171422e-05,2.8082689479171422e-05,2.8082689479171422e-05,1.8879907926465025e-05,8.0,284873.0,25.0,1324159.0,2.8082689479171422e-05,1.8879907926465025e-05,2.8082689479171422e-05,poisson_thinned_full_core_4D,0.6722970013419839,True
snv_table,GCF_008728395.1,GCF_015561035.1,close_recombination,11,11,5.3435114503816794e-05,0.9272547693810868,full_core,0.0009699836094010528,0.0009912241263952365,0.0009806038678981447,0.00015081497211827245,277.0,282479.0,198.0,1312867.0,0.0009806038678981447,0.00015081497211827245,0.0009912241263952365,poisson_thinned_full_core_4D,0.15215022324641958,True
snv_table,GCF_008728395.1,GCF_019129355.1,close_recombination,12,12,5.703422053231939e-05,0.928655608209259,full_core,0.0008635364649506829,0.0008210674584776985,0.0008423019617141906,0.000130220132946379,238.0,282559.0,171.0,1313161.0,0.0008423019617141906,0.000130220132946379,0.0008210674584776985,poisson_thinned_full_core_4D,0.15859857993618925,True
snv_table,GCF_008728395.1,GCF_021406445.1,close_recombination,13,13,3.39622641509434e-05,0.9398253566285742,full_core,0.0008370397168252076,0.0009150688429699304,0.000876054279897569,0.00013889217464698874,247.0,281946.0,182.0,1310369.0,0.000876054279897569,0.00013889217464698874,0.0009150688429699304,poisson_thinned_full_core_4D,0.1517833064845732,True
snv_table,GCF_008728395.1,GCF_028199555.1,close_recombination,14,14,4.511278195488722e-05,0.9447046205146176,full_core,0.0009203507244222144,0.001005306175907342,0.0009628284501647782,0.0001370934512743217,272.0,282501.0,180.0,1312973.0,0.0009628284501647782,0.0001370934512743217,0.001005306175907342,poisson_thinned_full_core_4D,0.13636984886777168,True
snv_table,GCF_008728395.1,GCF_047307865.1,close_recombination,17,17,5.363984674329502e-05,0.925134617495141,full_core,0.0011753585374574729,0.0010903928600509087,0.0011328756987541908,0.00017672151127361366,320.0,282467.0,232.0,1312800.0,0.0011328756987541908,0.00017672151127361366,0.0010903928600509087,poisson_thinned_full_core_4D,0.16207141274325917,True
snv_table,GCF_009025375.1,GCF_013368705.1,close_recombination,16,16,0.000125,0.7807849767357375,full_core,0.0027805334711956294,0.0027805334711956294,0.0027805334711956294,0.000396067284842272,796.0,286276.0,527.0,1330582.0,0.0027805334711956294,0.000396067284842272,0.0027805334711956294,poisson_thinned_full_core_4D,0.14244291210490737,True
