species_name,sample 1,sample 2,pair_class,core_diff,core_len,core_len_4D,core_len_1D,core_diff_4D,core_diff_1D,event_count,dedup_event_count,clonal_divergence,clonal_fraction,recomb_len_4D,recomb_len_1D,recomb_diff_4D,recomb_diff_1D,clonal_len_4D,clonal_len_1D,clonal_diff_4D,clonal_diff_1D,clonal_n,clonal_m,clonal_nn,recomb_n,recomb_m,recomb_nn,clonal_mut_n,clonal_mut_m,clonal_mut_nn,recomb_mut_n,recomb_mut_m,recomb_mut_nn
snv_table,GCF_009025375.1,GCF_015555645.1,close_recombination,3235,2044270,285835,1328561,1219,760,25,25,0.0001428571428571,0.6599611664071929,97497,449251,1190,655,188338,879310,29,105,135945,2497470,4515,68430,1277130,2193,2,103,0,1,654,0
snv_table,GCF_009025375.1,GCF_024047375.1,close_recombination,3868,2048402,286394,1331250,1461,900,30,30,7.065217391304347e-05,0.6418779723038891,102791,473348,1448,822,183603,857902,13,78,132548,2436676,4482,72191,1345633,2220,2,76,0,4,818,0
snv_table,GCF_009025375.1,GCF_024461205.1,close_recombination,2562,2042842,285617,1327643,968,606,18,18,0.0001363636363636,0.7690718689713848,66082,303121,936,499,219535,1024522,32,107,158277,2910048,5241,45927,861975,1461,2,105,0,1,498,0
snv_table,GCF_009025375.1,GCF_024461385.1,close_recombination,2382,2042954,285635,1327720,907,560,19,19,0.000131221719457,0.7715090937735222,65417,299991,876,455,220218,1027729,31,105,158830,2919113,5244,45389,853123,1461,1,104,0,1,454,0
snv_table,GCF_009025375.1,GCF_028396205.1,close_recombination,3232,2043978,285792,1328374,1217,761,25,25,0.0001428571428571,0.660095454036502,97460,449112,1188,654,188332,879262,29,107,135931,2497340,4515,68426,1276714,2196,2,105,0,1,653,0
snv_table,GCF_009025375.1,GCF_028396285.1,close_recombination,3235,2044270,285835,1328561,1219,760,25,25,0.0001428571428571,0.6599611664071929,97497,449251,1190,655,188338,879310,29,105,135945,2497470,4515,68430,1277130,2193,2,103,0,1,654,0
snv_table,GCF_009025375.1,GCF_039760295.1,close_recombination,908,2047428,286228,1330620,347,237,9,9,4.247104247104247e-05,0.902357561105133,27999,128586,336,190,258229,1202034,11,47,185106,3414825,6171,19529,365659,570,3,44,0,1,189,0
snv_table,GCF_009025375.1,GCF_039760315.1,close_recombination,921,2047586,286245,1330723,350,245,10,10,3.875968992248062e-05,0.9009065660535556,28395,130404,340,197,257850,1200319,10,48,184846,3409931,6180,19812,370824,576,3,45,0,1,196,0
snv_table,GCF_009025375.1,GCF_039760335.1,close_recombination,929,2047363,286230,1330583,352,254,10,10,5.4054054054054054e-05,0.9019669496558711,28102,129044,338,200,258128,1201539,14,54,185036,3413407,6174,19597,366953,582,4,50,0,1,199,0
snv_table,GCF_009025375.1,GCF_040098345.1,close_recombination,3792,2042767,285631,1327602,1489,724,21,21,0.0001018518518518,0.7550651014770806,70108,321289,1466,615,215523,1006313,23,109,155746,2858051,5142,48444,913860,1563,1,108,0,2,613,0
snv_table,GCF_012976745.1,GCF_040922025.1,close_recombination,56,2044948,285944,1329013,10,25,1,1,1.3986013986013986e-05,0.9998810955991383,40,182,6,4,285904,1328831,4,21,204420,3775443,6630,23,523,0,0,21,0,0,4,0
snv_table,GCF_013368705.1,GCF_015555645.1,close_recombination,2064,2044079,285847,1328426,775,512,13,13,0.0001728971962616,0.7516608535335336,71038,328144,733,399,214809,1000282,42,113,154137,2841498,5211,50175,932745,1512,5,108,0,2,397,0
snv_table,GCF_013368705.1,GCF_020560185.1,close_recombination,2412,2048263,286403,1331142,902,607,14,14,0.0001722488038277,0.7305789394664162,77242,356779,857,486,209161,974363,45,121,150180,2767836,5073,54494,1014178,1665,4,117,0,4,482,0
snv_table,GCF_013368705.1,GCF_024047375.1,close_recombination,2920,2048055,286381,1331012,1121,701,25,25,8.962264150943396e-05,0.7385964851020145,75144,346649,1102,606,211237,984363,19,95,151797,2796090,5202,52873,985550,1524,5,90,0,6,600,0
snv_table,GCF_013368705.1,GCF_024461205.1,close_recombination,1049,2043632,285752,1328152,358,307,11,11,0.0001460674157303,0.9319969763991153,19448,88522,319,184,266304,1239630,39,123,191063,3521569,6258,13179,251919,468,8,115,0,2,182,0
snv_table,GCF_013368705.1,GCF_024461385.1,close_recombination,745,2043776,285773,1328251,249,225,8,8,0.0001444444444444,0.9439660149839209,16029,73242,210,105,269744,1255009,39,120,193226,3565453,6348,11032,208307,387,7,113,0,0,105,0
snv_table,GCF_013368705.1,GCF_028396205.1,close_recombination,2068,2044118,285847,1328453,775,515,13,13,0.0001775700934579,0.7516608535335336,71035,328076,733,400,214812,1000377,42,115,154156,2841761,5214,50162,932551,1515,5,110,0,2,398,0
snv_table,GCF_013368705.1,GCF_028396285.1,close_recombination,2064,2044079,285847,1328426,775,512,13,13,0.0001728971962616,0.7516608535335336,71038,328144,733,399,214809,1000282,42,113,154137,2841498,5211,50175,932745,1512,5,108,0,2,397,0
snv_table,GCF_013368705.1,GCF_039760295.1,close_recombination,1700,2045988,286058,1329678,625,439,9,9,0.0001452991452991,0.8163379454516217,52594,242182,590,330,233464,1087496,35,109,167723,3089182,5583,36753,688641,1152,9,100,0,2,328,0
snv_table,GCF_013368705.1,GCF_039760315.1,close_recombination,1706,2046188,286078,1329809,625,441,9,9,0.0001495726495726,0.8163857409517684,52592,242178,589,331,233486,1087631,36,110,167750,3089542,5601,36751,688631,1152,9,101,0,2,329,0
snv_table,GCF_013368705.1,GCF_039760335.1,close_recombination,1722,2047045,286224,1330363,627,454,9,9,0.0001581196581196,0.8163536251327631,52636,242360,589,336,233588,1088003,38,118,167788,3090623,5598,36764,689164,1152,10,108,0,2,334,0
snv_table,GCF_013368705.1,GCF_040095755.1,close_recombination,4258,2042055,285529,1327106,1564,1018,19,19,0.0001639344262295,0.6374483852778526,103760,478518,1528,918,181769,848588,36,100,131513,2409856,4395,72526,1360736,2292,6,94,0,5,913,0
snv_table,GCF_013368705.1,GCF_040098345.1,close_recombination,2225,2042441,285619,1327376,855,405,11,11,0.0001149425287356,0.9165356646441588,23853,108560,817,274,261766,1218816,38,131,187872,3462405,6171,16255,308864,561,7,124,0,1,273,0
snv_table,GCF_015555055.1,GCF_018289355.1,close_recombination,543,2041204,285467,1326611,185,159,4,4,4.4943820224719104e-05,0.9350993284687897,18530,85440,173,124,266937,1241171,12,35,191176,3526094,6243,12861,243063,396,2,33,0,0,124,0
snv_table,GCF_015555055.1,GCF_028200935.1,close_recombination,273,2048948,286476,1331632,88,82,1,1,1.444043321299639e-05,0.9661542328153143,9700,44174,84,71,276776,1287458,4,11,198480,3657468,6426,6358,125930,234,0,11,0,0,71,0
snv_table,GCF_015555055.1,GCF_028201045.1,close_recombination,283,2049207,286514,1331803,92,87,1,1,2.5270758122743684e-05,0.9661657021995435,9700,44167,84,71,276814,1287636,8,16,198502,3657980,6426,6351,125916,234,0,16,0,0,71,0
snv_table,GCF_015555055.1,GCF_028201315.1,close_recombination,366,2048950,286483,1331640,106,134,1,1,7.942238267148014e-05,0.9661655316371303,9700,44170,84,72,276783,1287470,22,62,198465,3657528,6417,6351,125925,234,3,59,0,0,72,0
snv_table,GCF_015555055.1,GCF_028395215.1,close_recombination,272,2048699,286439,1331471,90,80,1,1,2.1660649819494583e-05,0.9661044759966345,9710,44214,84,71,276729,1287257,6,9,198443,3656902,6426,6364,126044,234,0,9,0,0,71,0
snv_table,GCF_015555055.1,GCF_028395235.1,close_recombination,306,2048081,286346,1331069,97,92,1,1,3.2490974729241876e-05,0.9661388669651401,9700,44177,84,71,276646,1286892,13,21,198395,3655867,6414,6360,125937,234,1,20,0,0,71,0
snv_table,GCF_015555055.1,GCF_028395285.1,close_recombination,275,2049207,286514,1331803,88,84,1,1,1.444043321299639e-05,0.9661657021995435,9700,44167,84,71,276814,1287636,4,13,198502,3657980,6426,6351,125916,234,0,13,0,0,71,0
